,num,joueur
0,,Gerhard Tremmel
1,,Dwight Tiendalli
2,,Pablo Hernández
3,,José Cañas
4,,Ashley Williams
5,,Chico Flores
6,,Ben Davies
7,,Jonjo Shelvey
8,,Wayne Routledge
9,,Jonathan de Guzmán
10,,Wilfried Bony
