,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Andy Carroll,,eng ENG,FW,22-101,69,0,0,0,,,,0,0,,,,,,,0,,
1,Jonjo Shelvey,,eng ENG,MF,19-049,21,0,0,0,,,,1,0,,,,,,,0,,
2,Luis Suárez,,uy URU,FW,24-083,90,0,0,0,,,,0,0,,,,,,,0,,
3,Raul Meireles,,pt POR,MF,28-031,90,0,0,0,,,,0,0,,,,,,,0,,
4,Lucas Leiva,,br BRA,MF,24-098,90,0,0,0,,,,1,0,,,,,,,0,,
5,Jay Spearing,,eng ENG,MF,22-143,90,0,0,0,,,,0,0,,,,,,,0,,
6,Dirk Kuyt,,nl NED,"DF,FW",30-269,90,1,0,1,,,,0,0,,,,,,,0,,
7,Fábio Aurélio,,br BRA,"DF,MF",31-205,20,0,0,0,,,,0,0,,,,,,,0,,
8,Jack Robinson,,eng ENG,DF,17-228,70,0,0,0,,,,0,0,,,,,,,0,,
9,Martin Škrtel,,sk SVK,DF,26-123,90,0,0,0,,,,1,0,,,,,,,0,,
10,Jamie Carragher,,eng ENG,"DF,MF",33-079,61,0,0,0,,,,0,0,,,,,,,0,,
11,Sotirios Kyrgiakos,,gr GRE,DF,31-268,29,0,0,0,,,,0,0,,,,,,,0,,
12,Jon Flanagan,,eng ENG,DF,18-106,90,0,0,0,,,,1,0,,,,,,,0,,
13,Pepe Reina,,es ESP,GK,28-229,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,990,1,0,1,,,,4,0,,,,,,,0,,
