,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Patrick Bamford,9.0,eng ENG,FW,27-358,90,10,16,62.5,129,20,7,8,87.5,3,6,50.0,0,2,0.0,0,0.0,0.1,0,0,0,0,1
1,Jack Harrison,22.0,eng ENG,LW,24-282,90,30,47,63.8,459,166,20,22,90.9,8,13,61.5,2,6,33.3,0,0.1,0.0,4,4,1,0,5
2,Raphinha,10.0,br BRA,RW,24-258,90,28,39,71.8,486,200,12,15,80.0,11,15,73.3,4,7,57.1,0,0.1,0.3,2,2,1,0,5
3,Rodrigo,19.0,es ESP,AM,30-176,72,26,32,81.3,553,170,9,11,81.8,8,9,88.9,7,8,87.5,0,0.3,0.2,2,1,2,1,4
4,Tyler Roberts,11.0,wls WAL,AM,22-229,18,8,11,72.7,122,25,4,6,66.7,4,4,100.0,0,1,0.0,0,0.0,0.0,0,0,1,0,1
5,Stuart Dallas,15.0,nir NIR,CM,30-132,90,55,65,84.6,901,247,26,30,86.7,26,27,96.3,3,7,42.9,0,0.0,0.0,0,5,0,0,4
6,Kalvin Phillips,23.0,eng ENG,CM,25-270,90,40,49,81.6,838,221,11,12,91.7,22,23,95.7,7,13,53.8,0,0.0,0.1,1,4,3,0,4
7,Luke Ayling,2.0,eng ENG,"CM,CB",30-004,90,54,72,75.0,945,492,26,30,86.7,21,26,80.8,6,8,75.0,0,0.0,0.0,0,6,0,0,8
8,Liam Cooper,6.0,sct SCO,CB,29-364,90,67,80,83.8,1301,368,27,27,100.0,34,36,94.4,6,15,40.0,0,0.0,0.0,0,3,0,0,5
9,Pascal Struijk,21.0,nl NED,CB,22-018,90,61,68,89.7,1292,404,17,20,85.0,35,36,97.2,9,12,75.0,0,0.0,0.0,0,0,0,0,3
10,Diego Llorente,14.0,es ESP,CB,28-013,64,32,42,76.2,668,241,9,13,69.2,19,21,90.5,4,8,50.0,0,0.0,0.0,0,4,1,0,7
11,Jamie Shackleton,46.0,eng ENG,CM,21-325,26,15,16,93.8,293,45,5,5,100.0,8,8,100.0,2,3,66.7,0,0.0,0.0,0,2,0,0,4
12,Illan Meslier,1.0,fr FRA,GK,21-180,90,33,43,76.7,890,552,4,4,100.0,19,19,100.0,10,19,52.6,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,459,580,79.1,8877,3151,177,203,87.2,218,243,89.7,60,109,55.0,0,0.5,0.8,9,31,9,1,51
