,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Diogo Jota,18.0,pt POR,FW,22-069,68,42,0,1,28,14,3,42,6,2,33.3,4,66.7,19,220,82,4,3,1,1,2,33,9
1,Hélder Costa,10.0,ao ANG,"RW,LW",25-030,22,11,0,1,6,5,2,11,0,0,,0,,6,49,20,2,0,0,1,1,8,1
2,Raúl Jiménez,9.0,mx MEX,FW,27-282,90,48,0,2,22,25,11,48,10,5,50.0,5,50.0,32,222,112,6,3,4,3,1,33,7
3,João Moutinho,28.0,pt POR,CM,32-156,90,87,2,16,49,22,2,87,0,0,,0,,38,145,88,1,1,0,0,2,53,1
4,Rúben Neves,8.0,pt POR,CM,21-335,90,91,2,19,60,12,0,91,1,1,100.0,0,0.0,41,170,79,0,1,0,1,0,55,0
5,Leander Dendoncker,32.0,be BEL,CM,23-302,68,47,1,4,28,15,2,47,0,0,,0,,20,55,24,0,1,0,0,1,30,5
6,Ivan Cavaleiro,7.0,pt POR,LW,25-116,22,24,0,1,7,16,1,24,2,1,50.0,1,50.0,15,96,46,3,1,0,1,0,16,3
7,Jonny Castro,19.0,es ESP,"WB,LM",24-345,90,70,3,11,29,30,4,70,1,1,100.0,0,0.0,33,191,140,4,3,1,1,2,47,9
8,Matt Doherty,2.0,ie IRL,"WB,RM",27-026,80,63,2,14,27,22,4,63,1,0,0.0,1,100.0,21,117,54,2,2,1,2,0,34,3
9,Adama Traoré,37.0,es ESP,RM,23-017,10,14,0,0,5,9,3,14,2,1,50.0,1,50.0,6,35,24,2,0,1,0,0,11,3
10,Willy Boly,15.0,ci CIV,CB,28-008,90,106,6,37,66,3,2,106,0,0,,0,,57,224,161,1,0,0,0,0,74,1
11,Conor Coady,16.0,eng ENG,CB,25-351,90,75,9,46,29,0,0,75,0,0,,0,,46,212,133,0,0,0,0,0,54,0
12,Ryan Bennett,5.0,eng ENG,CB,28-342,90,83,4,25,53,5,1,83,0,0,,0,,44,221,157,4,1,0,1,0,56,2
13,Rui Patrício,11.0,pt POR,GK,30-361,90,27,26,27,0,0,0,27,0,0,,0,,16,83,47,0,0,0,0,0,18,0
14,14 Players,,,,,990,788,55,204,409,178,35,788,23,11,47.8,12,52.2,394,2040,1167,29,16,8,11,9,522,44
