,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Romelu Lukaku,9.0,be BEL,FW,25-209,90,1,0,0,0,5,4,0,0,36,0,0,1,0.9,0.9,0.0,3,1,16,26,61.5,3,25,1,2,1
1,Marcus Rashford,10.0,eng ENG,LW,21-038,83,1,2,0,0,6,4,0,0,53,0,0,0,0.5,0.5,0.2,7,2,27,35,77.1,4,40,4,8,3
2,Scott McTominay,39.0,sct SCO,LW,22-000,7,0,0,0,0,1,1,0,0,7,0,0,0,0.3,0.3,0.0,0,0,2,4,50.0,0,5,0,1,0
3,Juan Mata,8.0,es ESP,RW,30-224,90,1,1,0,0,2,1,0,0,60,0,0,0,0.1,0.1,0.6,7,1,46,56,82.1,2,48,2,1,1
4,Jesse Lingard,14.0,eng ENG,AM,25-358,72,0,0,0,0,0,0,0,0,36,3,0,0,0.0,0.0,0.0,4,1,24,29,82.8,4,26,1,3,0
5,Fred,17.0,br BRA,RM,25-278,18,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,19,20,95.0,6,23,1,0,0
6,Nemanja Matić,31.0,rs SRB,"DM,CM",30-129,90,0,0,0,0,0,0,0,0,94,2,0,1,0.0,0.0,0.0,4,1,82,88,93.2,10,68,1,0,0
7,Ander Herrera,21.0,es ESP,"DM,LM",29-116,90,0,0,0,0,1,0,0,0,110,5,9,0,0.3,0.3,0.4,2,0,76,86,88.4,6,72,3,0,0
8,Ashley Young,18.0,eng ENG,LB,33-152,90,1,1,0,0,3,1,0,0,109,0,4,1,0.1,0.1,0.1,3,2,78,97,80.4,12,67,5,2,2
9,Phil Jones,4.0,eng ENG,CB,26-290,90,0,0,0,0,0,0,0,0,83,2,1,0,0.0,0.0,0.0,0,0,70,75,93.3,4,55,1,0,0
10,Chris Smalling,12.0,eng ENG,CB,29-016,57,0,0,0,0,1,0,0,0,43,1,1,3,0.0,0.0,0.0,1,0,31,35,88.6,3,24,0,0,0
11,Marcos Rojo,16.0,ar ARG,CB,28-263,33,0,0,0,0,0,0,0,0,29,1,1,0,0.0,0.0,0.0,0,0,25,27,92.6,2,24,0,0,0
12,Diogo Dalot,20.0,pt POR,RB,19-265,90,0,0,0,0,1,0,1,0,77,1,0,0,0.0,0.0,0.8,5,0,42,64,65.6,1,46,9,4,3
13,David de Gea,1.0,es ESP,GK,28-031,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,29,38,76.3,0,26,0,0,0
14,14 Players,,,,,990,4,4,0,0,20,11,1,0,799,15,16,6,2.3,2.3,2.1,37,8,567,680,83.4,57,549,28,21,10
