,num,joueur
0,,Gastón Ramírez
1,,James Ward-Prowse
2,,Rickie Lambert
3,,Jay Rodriguez
4,,Frazer Richardson
5,,José Fonte
6,,Adam Lallana
7,,Maya Yoshida
8,,Steven Davis
9,,
10,,Kelvin Davis
