,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Wilfried Zaha,11.0,ci CIV,FW,27-363,90,31,31,0,0,0,0,0,0,0,0,0,0,25,0,1
1,Jordan Ayew,9.0,gh GHA,FW,29-057,84,30,29,1,0,0,0,0,1,0,0,0,0,25,0,1
2,Christian Benteke,20.0,be BEL,FW,29-340,6,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
3,Eberechi Eze,25.0,eng ENG,LM,22-131,90,37,33,4,2,0,0,4,0,2,2,0,0,29,0,1
4,James McArthur,18.0,sct SCO,CM,33-031,90,28,26,2,0,0,0,0,0,0,0,0,0,22,0,0
5,Jaïro Riedewald,44.0,nl NED,CM,24-059,76,26,25,1,1,0,0,0,0,0,0,0,0,23,0,0
6,James McCarthy,22.0,ie IRL,CM,29-361,14,7,5,2,2,0,0,0,0,0,0,0,0,7,0,0
7,Andros Townsend,10.0,eng ENG,RM,29-114,70,30,29,1,0,0,0,3,0,1,1,0,0,22,0,1
8,Jeffrey Schlupp,15.0,gh GHA,RM,27-320,20,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
9,Patrick van Aanholt,3.0,nl NED,LB,30-070,90,52,44,8,1,0,0,1,7,0,0,0,0,38,0,3
10,Scott Dann,6.0,eng ENG,CB,33-267,90,21,19,2,2,0,0,0,0,0,0,0,0,19,0,1
11,Cheikhou Kouyaté,8.0,sn SEN,CB,30-322,90,27,24,3,3,0,0,0,0,0,0,0,0,16,0,0
12,Nathaniel Clyne,17.0,eng ENG,RB,29-216,90,33,24,9,0,0,0,2,9,0,0,0,0,17,0,2
13,Vicente Guaita,31.0,es ESP,GK,33-302,90,26,11,14,5,0,0,0,0,0,0,0,0,6,1,0
14,14 Players,,,,,990,361,313,47,16,0,0,10,17,3,3,0,0,256,1,10
