,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Robin van Persie,,nl NED,FW,27-239,90,0,0,0,,,,0,0,,,,,,,0,,
1,Andrey Arshavin,,ru RUS,"FW,MF",29-308,57,0,0,0,,,,0,0,,,,,,,0,,
2,Cesc Fàbregas,,es ESP,"FW,MF",23-333,33,0,0,0,,,,0,0,,,,,,,0,,
3,Theo Walcott,,eng ENG,"FW,MF",22-017,72,0,0,0,,,,0,0,,,,,,,0,,
4,Marouane Chamakh,,ma MAR,FW,27-082,18,0,0,0,,,,0,0,,,,,,,0,,
5,Samir Nasri,,fr FRA,"FW,MF",23-280,77,0,0,0,,,,0,0,,,,,,,0,,
6,Nicklas Bendtner,,dk DEN,FW,23-076,13,0,0,0,,,,0,0,,,,,,,0,,
7,Alexandre Song,,cm CMR,"DF,MF",23-205,90,0,0,0,,,,1,0,,,,,,,0,,
8,Jack Wilshere,,eng ENG,MF,19-091,90,0,0,0,,,,0,0,,,,,,,0,,
9,Gaël Clichy,,fr FRA,DF,25-250,90,0,0,0,,,,0,0,,,,,,,0,,
10,Laurent Koscielny,,fr FRA,DF,25-204,90,0,0,0,,,,0,0,,,,,,,0,,
11,Sébastien Squillaci,,fr FRA,DF,30-234,90,0,0,0,,,,0,0,,,,,,,0,,
12,Bacary Sagna,,fr FRA,DF,28-047,90,0,0,0,,,,0,0,,,,,,,0,,
13,Manuel Almunia,,es ESP,GK,33-318,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,990,0,0,0,,,,1,0,,,,,,,0,,
