,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ollie Watkins,11.0,eng ENG,FW,24-307,90,33,0,0,13,20,5,32,4,4,100.0,0,0.0,12,84,58,1,1,1,2,1,19,5
1,Jack Grealish,10.0,eng ENG,LW,25-052,90,50,0,2,8,40,13,50,2,1,50.0,1,50.0,38,288,195,14,6,8,0,2,47,21
2,Bertrand Traoré,15.0,bf BFA,RW,25-056,28,8,0,2,3,3,0,8,0,0,,0,,8,15,3,0,0,0,0,1,7,3
3,Trézéguet,17.0,eg EGY,RW,26-031,62,28,0,1,12,16,4,28,4,2,50.0,2,50.0,12,35,25,1,0,0,1,1,17,3
4,Ross Barkley,20.0,eng ENG,AM,26-332,90,55,0,1,20,34,2,55,3,2,66.7,1,33.3,19,93,28,1,1,0,2,3,26,2
5,Douglas Luiz,6.0,br BRA,DM,22-176,90,47,2,13,25,11,0,47,2,2,100.0,0,0.0,34,143,38,1,1,0,2,2,29,0
6,John McGinn,7.0,sct SCO,DM,26-014,90,40,0,2,31,8,2,40,1,0,0.0,1,100.0,19,53,14,0,0,0,3,3,27,2
7,Matt Targett,18.0,eng ENG,LB,25-044,90,66,3,11,29,27,3,66,1,1,100.0,0,0.0,32,111,62,2,1,1,3,0,39,4
8,Tyrone Mings,5.0,eng ENG,CB,27-233,90,67,5,35,28,6,3,67,0,0,,0,,38,207,127,0,0,0,0,0,39,0
9,Ezri Konsa,4.0,eng ENG,CB,23-009,90,43,2,24,16,3,1,43,0,0,,0,,20,58,15,0,0,0,1,0,24,0
10,Matty Cash,2.0,pl POL,RB,23-086,66,35,0,14,17,4,0,35,1,0,0.0,1,100.0,15,54,15,0,0,0,0,0,14,0
11,Ahmed Elmohamady,27.0,eg EGY,RB,33-053,24,28,0,7,14,7,1,28,0,0,,0,,9,31,4,0,0,0,0,0,9,0
12,Emiliano Martínez,26.0,ar ARG,GK,28-060,90,27,21,27,0,0,0,27,0,0,,0,,14,43,32,0,0,0,0,0,17,0
13,13 Players,,,,,990,527,33,139,216,179,34,526,18,12,66.7,6,33.3,270,1215,616,20,10,10,14,13,314,40
