,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2017-08-12,17:30 ,Premier League,Matchweek 1,Sat,Home,L,0,2,Manchester City,0.3,1.9,23,"30,415",Bruno,4-4-2,Michael Oliver,https://fbref.com/en/matches/072bfc99/Brighton-and-Hove-Albion-Manchester-City-August-12-2017-Premier-League,
1,2017-08-19,15:00 ,Premier League,Matchweek 2,Sat,Away,L,0,2,Leicester City,0.2,2.0,55,"31,902",Bruno,4-4-1-1,Lee Probert,https://fbref.com/en/matches/e487b860/Leicester-City-Brighton-and-Hove-Albion-August-19-2017-Premier-League,
3,2017-08-26,15:00 ,Premier League,Matchweek 3,Sat,Away,D,0,0,Watford,1.1,0.3,57,"20,181",Bruno,4-4-1-1,Graham Scott,https://fbref.com/en/matches/7bd57325/Watford-Brighton-and-Hove-Albion-August-26-2017-Premier-League,
4,2017-09-09,15:00 ,Premier League,Matchweek 4,Sat,Home,W,3,1,West Brom,0.4,1.0,48,"30,381",Bruno,4-4-1-1,Chris Kavanagh,https://fbref.com/en/matches/b81fcf8d/Brighton-and-Hove-Albion-West-Bromwich-Albion-September-9-2017-Premier-League,
5,2017-09-15,20:00 ,Premier League,Matchweek 5,Fri,Away,L,1,2,Bournemouth,0.9,1.2,38,"10,369",Lewis Dunk,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/00836893/Bournemouth-Brighton-and-Hove-Albion-September-15-2017-Premier-League,
7,2017-09-24,16:00 ,Premier League,Matchweek 6,Sun,Home,W,1,0,Newcastle Utd,1.0,1.5,49,"30,468",Bruno,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/a7efd775/Brighton-and-Hove-Albion-Newcastle-United-September-24-2017-Premier-League,
8,2017-10-01,12:00 ,Premier League,Matchweek 7,Sun,Away,L,0,2,Arsenal,0.4,2.4,36,"59,378",Bruno,4-5-1,Kevin Friend,https://fbref.com/en/matches/304dc26b/Arsenal-Brighton-and-Hove-Albion-October-1-2017-Premier-League,
9,2017-10-15,13:30 ,Premier League,Matchweek 8,Sun,Home,D,1,1,Everton,1.0,1.5,47,"30,565",Bruno,4-4-2,Michael Oliver,https://fbref.com/en/matches/1585521f/Brighton-and-Hove-Albion-Everton-October-15-2017-Premier-League,
10,2017-10-20,20:00 ,Premier League,Matchweek 9,Fri,Away,W,3,0,West Ham,1.4,0.7,35,"56,977",Bruno,4-4-2,Martin Atkinson,https://fbref.com/en/matches/2f83e2ec/West-Ham-United-Brighton-and-Hove-Albion-October-20-2017-Premier-League,
11,2017-10-29,13:30 ,Premier League,Matchweek 10,Sun,Home,D,1,1,Southampton,1.2,0.3,52,"30,564",Bruno,4-4-1-1,Niel Swarbrick,https://fbref.com/en/matches/864d3ffd/Brighton-and-Hove-Albion-Southampton-October-29-2017-Premier-League,
12,2017-11-04,15:00 ,Premier League,Matchweek 11,Sat,Away,W,1,0,Swansea City,0.9,1.3,44,"20,822",Bruno,4-4-2,Mike Dean,https://fbref.com/en/matches/4282f27d/Swansea-City-Brighton-and-Hove-Albion-November-4-2017-Premier-League,
13,2017-11-20,20:00 ,Premier League,Matchweek 12,Mon,Home,D,2,2,Stoke City,0.5,1.0,53,"29,676",Bruno,4-4-1-1,Lee Mason,https://fbref.com/en/matches/77995c06/Brighton-and-Hove-Albion-Stoke-City-November-20-2017-Premier-League,
14,2017-11-25,15:00 ,Premier League,Matchweek 13,Sat,Away,L,0,1,Manchester Utd,0.5,1.2,42,"75,018",Bruno,4-5-1,Niel Swarbrick,https://fbref.com/en/matches/8d061522/Manchester-United-Brighton-and-Hove-Albion-November-25-2017-Premier-League,
15,2017-11-28,19:45 ,Premier League,Matchweek 14,Tue,Home,D,0,0,Crystal Palace,0.6,0.5,54,"29,889",Bruno,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/2b611e0f/Brighton-and-Hove-Albion-Crystal-Palace-November-28-2017-Premier-League,
16,2017-12-02,15:00 ,Premier League,Matchweek 15,Sat,Home,L,1,5,Liverpool,1.7,1.8,43,"30,634",Bruno,4-4-1-1,Graham Scott,https://fbref.com/en/matches/92a410a2/Brighton-and-Hove-Albion-Liverpool-December-2-2017-Premier-League,
17,2017-12-09,15:00 ,Premier League,Matchweek 16,Sat,Away,L,0,2,Huddersfield,0.3,2.2,42,"24,018",Bruno,4-4-1-1,Stuart Attwell,https://fbref.com/en/matches/1e0cec3d/Huddersfield-Town-Brighton-and-Hove-Albion-December-9-2017-Premier-League,
18,2017-12-13,20:00 ,Premier League,Matchweek 17,Wed,Away,L,0,2,Tottenham,0.4,1.5,26,"46,438",Lewis Dunk,4-5-1,Robert Madley,https://fbref.com/en/matches/8ca205ce/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-13-2017-Premier-League,
19,2017-12-16,15:00 ,Premier League,Matchweek 18,Sat,Home,D,0,0,Burnley,1.5,1.2,58,"29,921",Bruno,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/4365b452/Brighton-and-Hove-Albion-Burnley-December-16-2017-Premier-League,
20,2017-12-23,15:00 ,Premier League,Matchweek 19,Sat,Home,W,1,0,Watford,1.1,1.5,51,"30,473",Bruno,4-4-1-1,Paul Tierney,https://fbref.com/en/matches/409da328/Brighton-and-Hove-Albion-Watford-December-23-2017-Premier-League,
