,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gabriel Jesus,9.0,br BRA,FW,25-132,83,29,26,3,0,0,1,0,0,0,0,0,0,22,0,0
1,Eddie Nketiah,14.0,eng ENG,FW,23-075,7,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2,Gabriel Martinelli,11.0,br BRA,"LW,RW",21-056,90,33,28,5,1,1,0,8,0,4,3,0,0,24,0,0
3,Bukayo Saka,7.0,eng ENG,RW,20-342,83,34,32,2,1,0,0,2,1,0,0,0,0,28,0,2
4,Emile Smith Rowe,10.0,eng ENG,LW,22-016,7,4,2,2,0,0,0,2,0,2,2,0,0,3,0,0
5,Granit Xhaka,34.0,ch SUI,"LM,DM",29-320,90,47,44,3,1,0,0,2,2,0,0,0,0,40,0,2
6,Thomas Partey,5.0,gh GHA,"CM,DM",29-061,90,45,44,1,1,1,1,0,0,0,0,0,0,31,0,2
7,Martin Ødegaard,8.0,no NOR,"RM,AM",23-239,90,47,43,3,2,0,0,1,1,0,0,0,0,40,1,2
8,Oleksandr Zinchenko,35.0,ua UKR,LB,25-241,76,59,57,2,0,0,0,1,2,0,0,0,0,56,0,1
9,Kieran Tierney,3.0,sct SCO,LB,25-069,14,12,11,0,0,0,0,0,0,0,0,0,0,7,1,0
10,Gabriel Dos Santos,6.0,br BRA,CB,24-237,90,55,52,3,3,0,0,0,0,0,0,0,0,49,0,0
11,William Saliba,12.0,fr FRA,CB,21-142,90,53,50,3,3,0,0,0,0,0,0,0,0,46,0,0
12,Ben White,4.0,eng ENG,RB,24-309,74,43,36,7,0,0,0,1,7,0,0,0,0,33,0,1
13,Takehiro Tomiyasu,18.0,jp JPN,RB,23-281,16,10,8,2,0,0,0,0,2,0,0,0,0,9,0,0
14,Aaron Ramsdale,1.0,eng ENG,GK,24-091,90,26,23,3,0,0,0,0,0,0,0,0,0,17,0,0
15,15 Players,,,,,990,499,458,39,12,2,2,17,15,6,5,0,0,407,2,10
