,num,joueur
0,,Paul Robinson
1,,Christopher Samba
2,,Phil Jones
3,,Vince Grella
4,,Nikola Kalinić
5,,Morten Gamst Pedersen
6,,Gaël Givet
7,,Míchel Salgado
8,,Ryan Nelsen
9,,El Hadji Diouf
10,,Mame Biram Diouf
