,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Salomón Rondón,33.0,ve VEN,FW,32-076,58,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,3,0
1,Anthony Gordon,24.0,eng ENG,FW,20-280,32,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0
2,Richarlison,7.0,br BRA,FW,24-205,90,1,0,0,1,0,1,1,100.0,0,3,1,2,1,2,0,0
3,Demarai Gray,11.0,jm JAM,LM,25-156,83,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
4,Cenk Tosun,20.0,tr TUR,LM,30-177,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Allan,6.0,br BRA,CM,30-327,90,2,1,1,1,0,1,3,33.3,2,0,0,0,5,7,1,0
6,Abdoulaye Doucouré,16.0,ml MLI,CM,28-334,90,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0
7,Andros Townsend,14.0,eng ENG,RM,30-138,72,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
8,Fabian Delph,8.0,eng ENG,RM,32-010,18,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
9,Lucas Digne,12.0,fr FRA,LB,28-134,90,1,1,1,0,0,1,2,50.0,1,1,0,1,2,3,1,0
10,Michael Keane,5.0,eng ENG,CB,28-324,90,2,2,1,1,0,2,2,100.0,0,1,1,0,4,6,4,0
11,Ben Godfrey,22.0,eng ENG,CB,23-320,90,0,0,0,0,0,0,0,,0,4,2,2,1,1,5,0
12,Séamus Coleman,23.0,ie IRL,RB,33-051,90,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,1,1
13,Jordan Pickford,1.0,eng ENG,GK,27-269,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,9,6,4,4,1,7,15,46.7,8,13,4,9,16,25,16,2
