,num,joueur
0,,Ben Foster
1,,Barry Ferguson
2,,Cameron Jerome
3,,Liam Ridgewell
4,,Sebastian Larsson
5,,Craig Gardner
6,,Martin Jiránek
7,,Stephen Carr
8,,Lee Bowyer
9,,Roger Johnson
10,,Kevin Phillips
