,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Harry Kane,10.0,eng ENG,FW,28-127,90,33,31,2,0,1,0,0,1,0,0,0,0,24,0,1
1,Son Heung-min,7.0,kr KOR,"AM,FW",29-147,86,30,19,11,1,0,0,9,0,10,4,1,0,17,0,0
2,Steven Bergwijn,23.0,nl NED,FW,24-055,4,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
3,Lucas Moura,27.0,br BRA,AM,29-111,76,29,28,1,1,0,0,1,0,0,0,0,0,15,0,2
4,Harry Winks,8.0,eng ENG,CM,25-303,14,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
5,Pierre Højbjerg,5.0,dk DEN,CM,26-119,90,68,66,2,1,0,0,0,1,0,0,0,0,58,0,1
6,Oliver Skipp,29.0,eng ENG,CM,21-077,90,49,48,1,1,1,0,1,0,0,0,0,0,41,0,1
7,Sergio Reguilón,3.0,es ESP,"WB,LB",24-351,90,44,39,5,0,0,0,5,5,0,0,0,0,30,0,3
8,Emerson,12.0,br BRA,"WB,RB",22-322,82,44,35,9,1,0,0,1,8,0,0,0,0,37,0,2
9,Japhet Tanganga,25.0,eng ENG,RB,22-246,8,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
10,Ben Davies,33.0,wls WAL,CB,28-222,90,62,56,6,0,0,0,0,6,0,0,0,0,43,0,0
11,Eric Dier,15.0,eng ENG,CB,27-321,90,59,57,2,2,0,0,0,0,0,0,0,0,48,0,0
12,Davinson Sánchez,6.0,co COL,CB,25-173,90,47,46,1,1,0,0,0,0,0,0,0,0,38,0,1
13,Hugo Lloris,1.0,fr FRA,GK,34-341,90,25,17,8,3,0,0,0,0,0,0,0,0,17,0,0
14,14 Players,,,,,990,507,459,48,11,2,0,17,21,10,4,1,0,380,0,11
