,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Morgan Gibbs-White,10.0,eng ENG,FW,22-216,57,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0
1,Emmanuel Dennis,25.0,ng NGA,FW,24-289,33,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
2,Brennan Johnson,20.0,wls WAL,FW,21-100,57,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
3,Taiwo Awoniyi,9.0,ng NGA,FW,25-019,33,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
4,Lewis O'Brien,14.0,eng ENG,CM,23-321,90,1,1,0,1,0,0,0,,0,1,1,0,1,2,1,0
5,Remo Freuler,23.0,ch SUI,CM,30-138,90,1,1,0,0,1,1,2,50.0,1,1,0,1,2,3,1,0
6,Ryan Yates,22.0,eng ENG,CM,24-283,68,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
7,Jack Colback,8.0,eng ENG,CM,32-311,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Renan Lodi,32.0,br BRA,LB,24-145,68,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,3,0
9,Harry Toffolo,15.0,eng ENG,LB,27-012,22,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
10,Scott McKenna,26.0,sct SCO,CB,25-292,90,2,0,2,0,0,2,2,100.0,0,2,1,1,2,4,5,0
11,Cheikhou Kouyaté,21.0,sn SEN,CB,32-253,78,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
12,Giulian Biancone,2.0,fr FRA,CB,22-153,12,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
13,Joe Worrall,4.0,eng ENG,CB,25-233,90,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,7,0
14,Neco Williams,7.0,wls WAL,RB,21-140,90,5,3,4,1,0,3,4,75.0,1,1,0,1,6,11,1,0
15,Dean Henderson,1.0,eng ENG,GK,25-172,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
16,16 Players,,,,,990,14,8,9,4,1,10,17,58.8,7,9,2,7,14,28,27,1
