,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-269,80,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
1,Sam Surridge,16.0,eng ENG,FW,24-284,10,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0
2,Morgan Gibbs-White,10.0,eng ENG,"LW,RM",23-101,90,42,36,4,3,0,0,3,0,1,0,1,0,26,2,1
3,Brennan Johnson,20.0,wls WAL,RW,21-350,80,15,15,0,0,0,1,0,0,0,0,0,0,9,0,0
4,Willy Boly,30.0,ci CIV,CB,32-094,10,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
5,Danilo,28.0,br BRA,LM,22-009,90,28,28,0,0,1,0,2,0,0,0,0,0,20,0,2
6,Orel Mangala,5.0,be BEL,CM,25-051,90,34,34,0,0,0,0,0,0,0,0,0,0,29,0,0
7,Ryan Yates,22.0,eng ENG,RM,25-168,69,25,21,3,0,0,0,0,0,0,0,0,0,18,1,2
8,Cheikhou Kouyaté,21.0,sn SEN,"CM,RM",33-138,21,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
9,Renan Lodi,32.0,br BRA,LB,25-030,80,24,21,3,1,0,0,2,1,1,1,0,0,11,0,3
10,Harry Toffolo,15.0,eng ENG,LB,27-262,10,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
11,Moussa Niakhate,19.0,sn SEN,CB,27-061,90,37,28,9,0,0,0,0,9,0,0,0,0,27,0,1
12,Felipe,38.0,br BRA,CB,33-357,90,33,32,1,1,0,0,0,0,0,0,0,0,23,0,0
13,Serge Aurier,24.0,ci CIV,RB,30-135,63,29,26,3,0,0,0,0,3,0,0,0,0,20,0,1
14,Joe Worrall,4.0,eng ENG,RB,26-118,27,11,10,1,0,0,0,0,1,0,0,0,0,6,0,0
15,Keylor Navas,12.0,cr CRC,GK,36-144,90,25,9,16,4,0,0,0,0,0,0,0,0,13,0,0
16,16 Players,,,,,990,333,289,41,9,1,1,7,14,2,1,1,0,226,3,10
