,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Chris Wood,11.0,nz NZL,FW,27-064,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,3,0
1,Ashley Barnes,10.0,eng ENG,FW,29-102,90,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,2,0
2,Dwight McNeil,31.0,eng ENG,"RM,LM",19-079,90,1,1,0,1,0,0,2,0.0,2,3,1,2,3,4,4,0
3,Jack Cork,4.0,eng ENG,CM,29-229,90,2,1,2,0,0,0,1,0.0,1,1,0,1,0,2,4,0
4,Ashley Westwood,18.0,eng ENG,CM,28-314,90,1,0,1,0,0,0,1,0.0,1,1,1,0,2,3,2,0
5,Jeff Hendrick,13.0,ie IRL,"LM,RM",27-009,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
6,Charlie Taylor,3.0,eng ENG,LB,25-144,90,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,10,0
7,Ben Mee,6.0,eng ENG,CB,29-141,90,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,8,0
8,James Tarkowski,5.0,eng ENG,CB,26-082,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,14,0
9,Phil Bardsley,26.0,sct SCO,RB,33-226,90,2,0,1,1,0,0,0,,0,1,1,0,0,2,7,0
10,Tom Heaton,1.0,eng ENG,GK,32-300,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
11,11 Players,,,,,990,11,5,8,3,0,3,9,33.3,6,12,7,5,6,17,55,0
