,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Maxwel Cornet,20.0,ci CIV,FW,25-155,70,0,0,0,2,1,3,0,0,2,0,0,0,1,0,5,0.0
1,Jay Rodriguez,19.0,eng ENG,FW,32-215,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
2,Wout Weghorst,9.0,nl NED,FW,29-206,90,1,0,0,2,2,1,0,1,0,0,0,0,2,5,7,41.7
3,Dwight McNeil,11.0,eng ENG,"LM,CM",22-099,90,0,0,0,0,1,0,6,2,1,0,0,0,9,0,0,
4,Josh Brownhill,8.0,eng ENG,CM,26-072,90,0,0,0,0,1,0,2,3,0,0,0,0,8,4,0,100.0
5,Ashley Westwood,18.0,eng ENG,CM,31-334,87,0,0,0,3,1,0,8,0,1,0,0,0,5,1,1,50.0
6,Ashley Barnes,10.0,eng ENG,LM,32-122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Aaron Lennon,17.0,eng ENG,RM,34-319,90,0,0,0,1,1,0,2,0,1,0,0,0,4,1,0,100.0
8,Charlie Taylor,3.0,eng ENG,LB,28-164,90,0,0,0,1,3,0,2,2,1,0,0,0,4,3,0,100.0
9,Ben Mee,6.0,eng ENG,CB,32-161,39,0,0,0,1,0,0,0,1,1,0,0,0,7,1,1,50.0
10,Nathan Collins,22.0,ie IRL,CB,20-305,51,0,0,0,0,1,0,0,0,1,0,0,0,8,2,0,100.0
11,James Tarkowski,5.0,eng ENG,CB,29-102,90,0,0,0,0,0,0,0,0,2,0,0,0,8,5,4,55.6
12,Connor Roberts,14.0,wls WAL,RB,26-159,90,0,0,0,0,2,0,2,4,2,0,0,0,7,3,2,60.0
13,Nick Pope,1.0,eng ENG,GK,29-316,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
14,14 Players,,,,,990,1,0,0,10,13,4,22,13,12,0,0,0,69,25,21,54.3
