,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Daniel Podence,10.0,pt POR,"FW,AM,RM",26-135,90,61,1,6,23,33,6,61,2,0,0.0,2,100.0,41,243,87,4,1,1,5,3,47,9
1,Hwang Hee-chan,26.0,kr KOR,"AM,LM",26-038,90,44,1,9,15,20,6,44,5,3,60.0,2,40.0,23,154,83,2,1,2,1,0,29,9
2,Pedro Neto,7.0,pt POR,AM,21-361,62,40,1,5,15,20,1,40,0,0,,0,,23,103,12,1,1,1,6,2,28,6
3,Raúl Jiménez,9.0,mx MEX,FW,30-304,28,14,0,0,6,8,1,14,0,0,,0,,7,55,5,0,1,0,1,1,10,4
4,João Moutinho,28.0,pt POR,CM,35-178,90,84,3,14,42,29,0,84,0,0,,0,,42,179,104,2,5,0,1,1,53,3
5,Rúben Neves,8.0,pt POR,CM,24-357,90,92,3,20,51,22,0,92,2,1,50.0,1,50.0,51,130,48,0,0,0,0,0,63,0
6,Fernando Marçal,5.0,br BRA,"WB,LB",33-014,90,78,7,21,30,28,5,78,3,3,100.0,0,0.0,44,224,147,3,5,1,0,0,48,10
7,Ki-Jana Hoever,2.0,nl NED,WB,20-046,24,13,0,1,10,2,0,13,1,0,0.0,1,100.0,9,57,19,0,0,0,1,0,10,6
8,Jonny Castro,19.0,es ESP,"WB,RB",28-002,66,64,1,11,30,26,2,64,3,3,100.0,0,0.0,37,295,151,5,1,0,3,1,39,5
9,Romain Saïss,27.0,ma MAR,CB,31-344,90,81,10,33,35,13,3,81,1,1,100.0,0,0.0,48,201,142,2,3,0,1,0,55,0
10,Conor Coady,16.0,eng ENG,CB,29-008,90,57,7,28,27,2,1,57,0,0,,0,,22,90,38,0,0,0,0,0,33,0
11,Max Kilman,23.0,eng ENG,CB,24-286,78,61,9,27,30,4,2,61,0,0,,0,,32,128,81,0,1,0,0,0,42,0
12,Chiquinho,20.0,pt POR,FW,22-028,12,7,0,0,1,6,1,7,0,0,,0,,5,108,1,0,0,0,1,0,4,2
13,José Sá,1.0,pt POR,GK,29-047,90,32,27,31,1,0,0,32,1,1,100.0,0,0.0,17,118,87,0,0,0,0,0,15,0
14,14 Players,,,,,990,728,70,206,316,213,28,728,18,12,66.7,6,33.3,401,2085,1005,19,19,5,20,8,476,54
