,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Chris Wood,9.0,nz NZL,FW,28-357,66,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Erik Pieters,23.0,nl NED,RM,32-113,24,2,2,0,2,0,2,2,100.0,0,2,0,2,0,2,0,0
2,Dwight McNeil,11.0,eng ENG,"LM,FW",21-006,90,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0
3,Ashley Barnes,10.0,eng ENG,"FW,LM",31-029,80,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,2,0
4,Matěj Vydra,27.0,cz CZE,FW,28-211,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Josh Benson,41.0,eng ENG,CM,20-359,90,2,0,1,0,1,0,1,0.0,1,0,0,0,3,5,1,0
6,Ashley Westwood,18.0,eng ENG,CM,30-241,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
7,Jay Rodriguez,19.0,eng ENG,"RM,FW",31-122,90,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0
8,Charlie Taylor,3.0,eng ENG,LB,27-071,90,2,2,2,0,0,2,2,100.0,0,1,0,1,3,5,1,0
9,Ben Mee,6.0,eng ENG,CB,31-068,90,1,1,1,0,0,1,3,33.3,2,1,1,0,2,3,2,0
10,James Tarkowski,5.0,eng ENG,CB,28-009,90,2,1,2,0,0,1,2,50.0,1,2,1,1,3,5,4,1
11,Matthew Lowton,2.0,eng ENG,RB,31-172,90,1,1,0,1,0,1,3,33.3,2,3,1,2,1,2,1,0
12,Bailey Peacock-Farrell,15.0,nir NIR,GK,24-030,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,14,9,7,6,1,9,17,52.9,8,11,3,8,12,26,11,1
