,num,joueur
0,,Leon Osman
1,,Marouane Fellaini
2,,Steven Pienaar
3,,Phil Neville
4,,Phil Jagielka
5,,John Heitinga
6,,Nikica Jelavić
7,,Sylvain Distin
8,,Steven Naismith
9,,
10,,Ján Mucha
