,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Patson Daka,20.0,zm ZAM,FW,24-014,61,20,2,4,7,9,1,20,0,0,,0,,5,39,18,1,0,0,3,1,13,2
1,Jamie Vardy,9.0,eng ENG,FW,35-285,29,12,2,2,4,6,3,12,1,0,0.0,1,100.0,2,3,1,0,0,1,0,0,7,3
2,Harvey Barnes,7.0,eng ENG,LM,24-318,78,33,0,7,10,17,3,33,2,0,0.0,2,100.0,18,161,133,4,4,0,0,0,27,4
3,Marc Albrighton,11.0,eng ENG,LM,32-339,12,11,0,0,2,9,2,11,0,0,,0,,4,8,1,0,0,0,0,0,10,3
4,Kiernan Dewsbury-Hall,22.0,eng ENG,CM,24-047,61,41,1,7,19,16,4,41,1,1,100.0,0,0.0,19,158,113,4,2,2,3,1,33,6
5,Dennis Praet,26.0,be BEL,RM,28-162,29,9,0,1,4,4,0,9,0,0,,0,,4,13,1,0,0,0,0,1,5,1
6,Youri Tielemans,8.0,be BEL,CM,25-169,90,44,4,15,24,6,0,44,0,0,,0,,15,60,12,0,0,0,0,1,26,1
7,James Maddison,10.0,eng ENG,"RM,CM",25-334,90,35,0,8,15,12,4,35,0,0,,0,,19,125,77,2,0,2,1,1,22,1
8,Boubakary Soumaré,42.0,fr FRA,DM,23-238,60,31,2,14,15,2,0,31,0,0,,0,,13,60,33,0,0,0,0,1,18,1
9,Nampalys Mendy,24.0,sn SEN,DM,30-122,30,19,0,7,11,1,0,19,0,0,,0,,10,74,10,0,0,0,0,0,14,0
10,James Justin,2.0,eng ENG,LB,24-242,87,53,2,20,18,16,1,53,1,0,0.0,0,0.0,10,63,44,1,2,0,0,1,24,0
11,Luke Thomas,33.0,eng ENG,LB,21-135,3,3,0,0,0,3,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0
12,Wout Faes,3.0,be BEL,CB,24-203,90,53,20,40,13,0,0,53,0,0,,0,,18,82,37,0,0,0,0,0,32,0
13,Daniel Amartey,18.0,gh GHA,CB,27-306,90,34,9,20,12,2,1,34,0,0,,0,,9,18,5,0,0,0,0,0,16,0
14,Timothy Castagne,27.0,be BEL,RB,26-322,90,43,8,25,16,2,1,43,0,0,,0,,8,37,20,1,0,0,0,1,17,2
15,Danny Ward,1.0,wls WAL,GK,29-123,90,48,41,48,0,0,0,48,0,0,,0,,21,169,126,0,0,0,0,0,16,0
16,16 Players,,,,,990,489,91,218,170,105,20,489,5,1,20.0,3,60.0,175,1070,631,13,8,5,7,8,280,24
