,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Patson Daka,20.0,zm ZAM,FW,24-153,65,1,0,0,0,1,1,0,0,27,0,0,1,0.0,0.0,0.1,1,1,14,18,77.8,3,20,1,4,2
1,Harvey Barnes,7.0,eng ENG,FW,25-092,25,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.3,1,0,6,8,75.0,1,3,0,0,0
2,James Maddison,10.0,eng ENG,LW,26-108,89,0,0,0,0,5,2,0,0,57,1,1,0,0.3,0.3,1.1,6,0,31,44,70.5,3,39,3,7,3
3,Jonny Evans,6.0,nir NIR,LW,35-067,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0
4,Kelechi Iheanacho,14.0,ng NGA,RW,26-159,75,0,0,0,0,1,1,0,0,37,1,0,0,0.1,0.1,0.1,5,0,22,26,84.6,2,24,2,6,4
5,Jamie Vardy,9.0,eng ENG,RW,36-059,15,0,0,0,0,1,0,0,0,9,0,0,0,0.2,0.2,0.0,0,0,4,7,57.1,2,3,0,0,0
6,Timothy Castagne,27.0,be BEL,LM,27-096,90,0,0,0,0,1,0,0,0,74,3,4,1,0.0,0.0,0.4,3,0,50,64,78.1,5,37,0,2,0
7,Nampalys Mendy,24.0,sn SEN,CM,30-261,65,0,0,0,0,0,0,0,0,63,2,2,5,0.0,0.0,0.0,0,0,51,52,98.1,5,43,0,2,2
8,Boubakary Soumaré,42.0,fr FRA,CM,24-012,25,0,0,0,0,0,0,0,0,21,0,3,0,0.0,0.0,0.1,1,0,13,17,76.5,3,17,0,0,0
9,Kiernan Dewsbury-Hall,22.0,eng ENG,CM,24-186,90,0,0,0,0,4,2,0,0,60,2,2,0,0.4,0.4,0.0,5,0,38,46,82.6,2,48,3,7,5
10,Ricardo Pereira,21.0,pt POR,RM,29-156,90,0,1,0,0,1,0,1,0,71,1,2,1,0.1,0.1,0.3,5,1,49,61,80.3,3,35,1,1,1
11,Wout Faes,3.0,be BEL,CB,24-342,86,0,0,0,0,1,0,2,1,69,3,1,4,0.1,0.1,0.0,3,0,49,55,89.1,2,45,1,0,0
12,Harry Souttar,15.0,au AUS,CB,24-140,90,0,0,0,0,1,0,0,0,69,2,0,2,0.4,0.4,0.0,0,0,53,60,88.3,4,45,0,0,0
13,Daniel Amartey,18.0,gh GHA,CB,28-080,65,0,0,0,0,1,0,0,0,48,0,0,0,1.0,1.0,0.0,0,0,42,47,89.4,3,36,2,0,0
14,Tetê,37.0,br BRA,CB,23-024,25,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,1,0,7,16,43.8,1,12,2,2,1
15,Danny Ward,1.0,wls WAL,GK,29-262,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,23,27,85.2,0,20,0,0,0
16,16 Players,,,,,986,1,1,0,0,17,6,3,1,666,15,15,14,2.5,2.5,2.3,31,2,455,551,82.6,39,429,15,31,18
