,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Shane Long,7.0,ie IRL,"FW,RW",31-076,79,29,0,2,13,14,4,29,1,0,0.0,1,100.0,7,19,9,0,1,0,2,2,20,6
1,Josh Sims,39.0,eng ENG,RW,21-011,11,14,0,2,5,7,1,14,1,0,0.0,1,100.0,6,67,18,1,0,1,1,1,10,2
2,Dušan Tadić,11.0,rs SRB,"AM,LW",29-139,90,51,1,9,18,24,5,51,1,1,100.0,0,0.0,27,94,39,2,2,1,5,1,26,6
3,James Ward-Prowse,16.0,eng ENG,AM,23-158,90,47,3,7,17,23,2,47,1,1,100.0,0,0.0,24,107,28,0,0,0,0,1,26,3
4,Pierre Højbjerg,23.0,dk DEN,"CM,DM",22-246,90,64,2,11,33,20,1,64,1,1,100.0,0,0.0,36,114,55,1,0,1,2,1,37,1
5,Oriol Romeu,14.0,es ESP,"CM,DM",26-196,90,48,0,8,33,7,3,48,0,0,,0,,21,86,36,1,1,0,1,0,26,3
6,Ryan Bertrand,21.0,eng ENG,"WB,LB",28-246,90,48,2,16,14,19,0,48,0,0,,0,,23,92,44,2,1,0,2,0,28,6
7,Cédric Soares,2.0,pt POR,"WB,RB",26-220,90,60,5,18,21,21,1,60,1,1,100.0,0,0.0,28,125,78,1,0,0,0,1,30,2
8,Wesley Hoedt,6.0,nl NED,CB,24-033,90,53,4,18,29,7,1,53,0,0,,0,,25,118,80,2,1,0,0,0,31,0
9,Maya Yoshida,3.0,jp JPN,CB,29-227,71,26,3,14,11,1,0,26,0,0,,0,,10,42,22,0,0,0,0,0,15,1
10,Charlie Austin,10.0,eng ENG,FW,28-277,19,8,0,0,3,5,3,8,0,0,,0,,5,12,7,0,0,0,0,0,7,2
11,Jack Stephens,5.0,eng ENG,CB,24-071,89,47,5,21,26,1,1,47,1,0,0.0,1,100.0,23,101,47,0,0,0,2,1,22,0
12,Alex McCarthy,13.0,eng ENG,GK,28-126,90,28,24,28,0,0,0,28,0,0,,0,,12,82,62,0,0,0,0,0,8,0
13,13 Players,,,,,989,523,49,154,223,149,22,523,7,4,57.1,3,42.9,247,1059,525,10,6,3,15,8,286,32
