,num,joueur
0,,Chris Eagles
1,,Paul Robinson
2,,Dedryck Boyata
3,,Gary Cahill
4,,Mark Davies
5,,Kevin Davies
6,,Ivan Klasnić
7,,Nigel Reo-Coker
8,,Zat Knight
9,,
10,,Ádám Bogdán
