,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Gabriel Jesus,9.0,br BRA,FW,23-253,90,1,0,0,0,1,1,2,50.0,1,0,0,0,5,6,0,0
1,Raheem Sterling,7.0,eng ENG,LW,26-004,90,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
2,Riyad Mahrez,26.0,dz ALG,RW,29-295,65,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
3,Ferrán Torres,21.0,es ESP,RW,20-287,25,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
4,Kevin De Bruyne,17.0,be BEL,AM,29-167,90,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,0,0
5,Fernandinho,25.0,br BRA,DM,35-222,90,2,2,0,1,1,2,5,40.0,3,0,0,0,2,4,0,0
6,Rodri,16.0,es ESP,DM,24-173,90,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0
7,João Cancelo,27.0,pt POR,LB,26-199,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
8,Rúben Dias,3.0,pt POR,CB,23-212,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0
9,John Stones,5.0,eng ENG,CB,26-198,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
10,Kyle Walker,2.0,eng ENG,RB,30-198,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0
11,Ederson,31.0,br BRA,GK,27-117,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,12 Players,,,,,990,6,4,1,2,3,4,14,28.6,10,5,3,2,13,19,1,0
