,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,25-311,90,0,0,0,0,1,0,0,0,23,0,0,0,0.3,0.3,0.0,0,0,8,15,53.3,2,15,1,3,0
1,Demarai Gray,11.0,jm JAM,"FW,AM",26-207,90,0,0,0,0,0,0,0,0,59,0,1,0,0.0,0.0,0.3,2,0,40,54,74.1,3,38,3,2,0
2,Alex Iwobi,17.0,ng NGA,"WB,AM",26-263,90,0,0,0,0,1,0,0,0,107,4,0,1,0.1,0.1,0.0,2,0,75,98,76.5,13,71,3,2,2
3,Idrissa Gana Gueye,27.0,sn SEN,CM,33-117,90,0,0,0,0,1,1,0,0,88,1,1,0,0.0,0.0,0.0,1,0,71,81,87.7,9,52,4,0,0
4,Amadou Onana,8.0,be BEL,CM,21-158,90,0,0,0,0,0,0,0,0,99,2,1,0,0.0,0.0,0.0,1,0,90,95,94.7,8,62,1,2,1
5,Vitaliy Mykolenko,19.0,ua UKR,WB,23-237,45,0,0,0,0,0,0,0,0,36,0,1,0,0.0,0.0,0.0,0,0,23,31,74.2,0,19,0,1,0
6,Dwight McNeil,7.0,eng ENG,WB,23-060,45,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,2,0,22,33,66.7,2,23,6,2,0
7,Séamus Coleman,23.0,ie IRL,WB,34-102,45,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,24,29,82.8,3,21,0,3,1
8,Tom Davies,26.0,eng ENG,AM,24-205,45,0,0,0,0,0,0,0,0,44,1,0,0,0.0,0.0,0.0,0,0,33,43,76.7,4,28,1,0,0
9,James Tarkowski,2.0,eng ENG,CB,30-063,90,0,0,0,0,0,0,1,0,88,3,0,5,0.0,0.0,0.0,0,0,64,71,90.1,1,40,1,0,0
10,Conor Coady,30.0,eng ENG,CB,29-330,90,0,0,0,0,0,0,0,0,108,1,2,3,0.0,0.0,0.0,0,0,87,98,88.8,4,75,1,0,0
11,Yerry Mina,13.0,co COL,CB,28-120,90,0,0,0,0,2,1,0,0,118,7,1,0,0.1,0.1,0.0,1,0,96,102,94.1,6,68,1,0,0
12,Jordan Pickford,1.0,eng ENG,GK,28-320,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,25,33,75.8,0,22,0,0,0
13,13 Players,,,,,990,0,0,0,0,5,2,1,0,872,19,7,9,0.6,0.6,0.3,10,0,658,783,84.0,55,534,22,15,4
