,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Benik Afobe,9.0,cd COD,FW,24-251,90,2,1,0,1,1,1,3,33.3,2,1,0,1,0,2,1,0
1,Lys Mousset,31.0,fr FRA,FW,21-255,61,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
2,Steve Cook,3.0,eng ENG,CB,26-185,29,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0
3,Junior Stanislas,19.0,eng ENG,"LM,RM",27-329,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
4,Andrew Surman,6.0,eng ENG,CM,31-062,90,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,2,0
5,Lewis Cook,16.0,eng ENG,CM,20-260,76,1,0,0,1,0,0,2,0.0,2,1,0,1,1,2,0,0
6,Harry Arter,8.0,ie IRL,CM,27-297,14,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
7,Jordon Ibe,33.0,eng ENG,RM,21-317,86,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
8,Marc Pugh,7.0,eng ENG,LM,30-202,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Charlie Daniels,11.0,eng ENG,LB,31-044,90,4,3,3,1,0,0,1,0.0,1,2,0,2,1,5,7,0
10,Nathan Aké,5.0,nl NED,CB,22-245,90,2,2,0,2,0,1,1,100.0,0,0,0,0,3,5,9,0
11,Simon Francis,2.0,eng ENG,CB,32-247,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,15,0
12,Adam Smith,15.0,eng ENG,RB,26-175,90,6,5,5,1,0,1,2,50.0,1,2,0,2,1,7,3,0
13,Asmir Begović,27.0,ba BIH,GK,30-123,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,18,14,9,8,1,4,14,28.6,10,10,2,8,8,26,43,0
