,team,matchweek,Match Report
31,Arsenal-Stats,Matchweek 32,https://fbref.com/en/matches/cb52b4c8/Arsenal-Norwich-City-July-1-2020-Premier-League
32,Arsenal-Stats,Matchweek 33,https://fbref.com/en/matches/df13ee5b/Wolverhampton-Wanderers-Arsenal-July-4-2020-Premier-League
33,Arsenal-Stats,Matchweek 34,https://fbref.com/en/matches/a26b0a22/Arsenal-Leicester-City-July-7-2020-Premier-League
34,Arsenal-Stats,Matchweek 35,https://fbref.com/en/matches/6630c721/North-London-Derby-Tottenham-Hotspur-Arsenal-July-12-2020-Premier-League
35,Arsenal-Stats,Matchweek 36,https://fbref.com/en/matches/12f95828/Arsenal-Liverpool-July-15-2020-Premier-League
36,Arsenal-Stats,Matchweek 37,https://fbref.com/en/matches/ca0b21bc/Aston-Villa-Arsenal-July-21-2020-Premier-League
37,Arsenal-Stats,Matchweek 38,https://fbref.com/en/matches/5ecaeb4b/Arsenal-Watford-July-26-2020-Premier-League
38,West-Ham-United-Stats,Matchweek 1,https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League
39,West-Ham-United-Stats,Matchweek 2,https://fbref.com/en/matches/894d0ca5/Brighton-and-Hove-Albion-West-Ham-United-August-17-2019-Premier-League
40,West-Ham-United-Stats,Matchweek 3,https://fbref.com/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League
41,West-Ham-United-Stats,Matchweek 4,https://fbref.com/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League
42,West-Ham-United-Stats,Matchweek 5,https://fbref.com/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League
43,West-Ham-United-Stats,Matchweek 6,https://fbref.com/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League
44,West-Ham-United-Stats,Matchweek 7,https://fbref.com/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League
45,West-Ham-United-Stats,Matchweek 8,https://fbref.com/en/matches/23fe51bc/West-Ham-United-Crystal-Palace-October-5-2019-Premier-League
46,West-Ham-United-Stats,Matchweek 9,https://fbref.com/en/matches/0fa45675/Everton-West-Ham-United-October-19-2019-Premier-League
47,West-Ham-United-Stats,Matchweek 10,https://fbref.com/en/matches/43aa7711/West-Ham-United-Sheffield-United-October-26-2019-Premier-League
48,West-Ham-United-Stats,Matchweek 11,https://fbref.com/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League
49,West-Ham-United-Stats,Matchweek 12,https://fbref.com/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League
50,West-Ham-United-Stats,Matchweek 13,https://fbref.com/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League
51,West-Ham-United-Stats,Matchweek 14,https://fbref.com/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League
52,West-Ham-United-Stats,Matchweek 15,https://fbref.com/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League
53,West-Ham-United-Stats,Matchweek 16,https://fbref.com/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League
54,West-Ham-United-Stats,Matchweek 17,https://fbref.com/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League
55,West-Ham-United-Stats,Matchweek 19,https://fbref.com/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League
56,West-Ham-United-Stats,Matchweek 20,https://fbref.com/en/matches/1f2bd890/West-Ham-United-Leicester-City-December-28-2019-Premier-League
57,West-Ham-United-Stats,Matchweek 21,https://fbref.com/en/matches/9ae01aab/West-Ham-United-Bournemouth-January-1-2020-Premier-League
58,West-Ham-United-Stats,Matchweek 22,https://fbref.com/en/matches/c5f47ccb/Sheffield-United-West-Ham-United-January-10-2020-Premier-League
59,West-Ham-United-Stats,Matchweek 23,https://fbref.com/en/matches/d4898eac/West-Ham-United-Everton-January-18-2020-Premier-League
60,West-Ham-United-Stats,Matchweek 24,https://fbref.com/en/matches/354b03ac/Leicester-City-West-Ham-United-January-22-2020-Premier-League
61,West-Ham-United-Stats,Matchweek 18,https://fbref.com/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League
62,West-Ham-United-Stats,Matchweek 25,https://fbref.com/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League
63,West-Ham-United-Stats,Matchweek 26,https://fbref.com/en/matches/bc091e86/Manchester-City-West-Ham-United-February-19-2020-Premier-League
64,West-Ham-United-Stats,Matchweek 27,https://fbref.com/en/matches/3aee1ba7/Liverpool-West-Ham-United-February-24-2020-Premier-League
65,West-Ham-United-Stats,Matchweek 28,https://fbref.com/en/matches/2cb790f2/West-Ham-United-Southampton-February-29-2020-Premier-League
66,West-Ham-United-Stats,Matchweek 29,https://fbref.com/en/matches/bf382825/Arsenal-West-Ham-United-March-7-2020-Premier-League
67,West-Ham-United-Stats,Matchweek 30,https://fbref.com/en/matches/6ddd148a/West-Ham-United-Wolverhampton-Wanderers-June-20-2020-Premier-League
68,West-Ham-United-Stats,Matchweek 31,https://fbref.com/en/matches/8fc12d99/Tottenham-Hotspur-West-Ham-United-June-23-2020-Premier-League
69,West-Ham-United-Stats,Matchweek 32,https://fbref.com/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League
70,West-Ham-United-Stats,Matchweek 33,https://fbref.com/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League
71,West-Ham-United-Stats,Matchweek 34,https://fbref.com/en/matches/5c57bea6/West-Ham-United-Burnley-July-8-2020-Premier-League
72,West-Ham-United-Stats,Matchweek 35,https://fbref.com/en/matches/1f633005/Norwich-City-West-Ham-United-July-11-2020-Premier-League
73,West-Ham-United-Stats,Matchweek 36,https://fbref.com/en/matches/249bbdaa/West-Ham-United-Watford-July-17-2020-Premier-League
74,West-Ham-United-Stats,Matchweek 37,https://fbref.com/en/matches/bf25e016/Manchester-United-West-Ham-United-July-22-2020-Premier-League
75,West-Ham-United-Stats,Matchweek 38,https://fbref.com/en/matches/a3f59c8e/West-Ham-United-Aston-Villa-July-26-2020-Premier-League
76,Newcastle-United-Stats,Matchweek 1,https://fbref.com/en/matches/1405a610/Newcastle-United-Arsenal-August-11-2019-Premier-League
77,Newcastle-United-Stats,Matchweek 2,https://fbref.com/en/matches/3ea63f4b/Norwich-City-Newcastle-United-August-17-2019-Premier-League
78,Newcastle-United-Stats,Matchweek 3,https://fbref.com/en/matches/c224d1e8/Tottenham-Hotspur-Newcastle-United-August-25-2019-Premier-League
79,Newcastle-United-Stats,Matchweek 4,https://fbref.com/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League
80,Newcastle-United-Stats,Matchweek 5,https://fbref.com/en/matches/cde24fee/Liverpool-Newcastle-United-September-14-2019-Premier-League
81,Newcastle-United-Stats,Matchweek 6,https://fbref.com/en/matches/966fb8b0/Newcastle-United-Brighton-and-Hove-Albion-September-21-2019-Premier-League
82,Newcastle-United-Stats,Matchweek 7,https://fbref.com/en/matches/40d77688/Leicester-City-Newcastle-United-September-29-2019-Premier-League
83,Newcastle-United-Stats,Matchweek 8,https://fbref.com/en/matches/e4a80056/Newcastle-United-Manchester-United-October-6-2019-Premier-League
84,Newcastle-United-Stats,Matchweek 9,https://fbref.com/en/matches/c17538b0/Chelsea-Newcastle-United-October-19-2019-Premier-League
85,Newcastle-United-Stats,Matchweek 10,https://fbref.com/en/matches/efe2b576/Newcastle-United-Wolverhampton-Wanderers-October-27-2019-Premier-League
86,Newcastle-United-Stats,Matchweek 11,https://fbref.com/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League
87,Newcastle-United-Stats,Matchweek 12,https://fbref.com/en/matches/698f846d/Newcastle-United-Bournemouth-November-9-2019-Premier-League
88,Newcastle-United-Stats,Matchweek 13,https://fbref.com/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League
89,Newcastle-United-Stats,Matchweek 14,https://fbref.com/en/matches/f43fa290/Newcastle-United-Manchester-City-November-30-2019-Premier-League
90,Newcastle-United-Stats,Matchweek 15,https://fbref.com/en/matches/8a9fa2d9/Sheffield-United-Newcastle-United-December-5-2019-Premier-League
91,Newcastle-United-Stats,Matchweek 16,https://fbref.com/en/matches/5d9f7fe3/Newcastle-United-Southampton-December-8-2019-Premier-League
92,Newcastle-United-Stats,Matchweek 17,https://fbref.com/en/matches/4c3c57fa/Burnley-Newcastle-United-December-14-2019-Premier-League
93,Newcastle-United-Stats,Matchweek 18,https://fbref.com/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League
94,Newcastle-United-Stats,Matchweek 19,https://fbref.com/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League
95,Newcastle-United-Stats,Matchweek 20,https://fbref.com/en/matches/6edbd555/Newcastle-United-Everton-December-28-2019-Premier-League
96,Newcastle-United-Stats,Matchweek 21,https://fbref.com/en/matches/a7902bb1/Newcastle-United-Leicester-City-January-1-2020-Premier-League
97,Newcastle-United-Stats,Matchweek 22,https://fbref.com/en/matches/d5b1eda9/Wolverhampton-Wanderers-Newcastle-United-January-11-2020-Premier-League
98,Newcastle-United-Stats,Matchweek 23,https://fbref.com/en/matches/e5a20f1e/Newcastle-United-Chelsea-January-18-2020-Premier-League
99,Newcastle-United-Stats,Matchweek 24,https://fbref.com/en/matches/33b8c50a/Everton-Newcastle-United-January-21-2020-Premier-League
100,Newcastle-United-Stats,Matchweek 25,https://fbref.com/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League
101,Newcastle-United-Stats,Matchweek 26,https://fbref.com/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League
102,Newcastle-United-Stats,Matchweek 27,https://fbref.com/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League
103,Newcastle-United-Stats,Matchweek 28,https://fbref.com/en/matches/5d623dc0/Newcastle-United-Burnley-February-29-2020-Premier-League
104,Newcastle-United-Stats,Matchweek 29,https://fbref.com/en/matches/947a04e9/Southampton-Newcastle-United-March-7-2020-Premier-League
105,Newcastle-United-Stats,Matchweek 30,https://fbref.com/en/matches/4e501da1/Newcastle-United-Sheffield-United-June-21-2020-Premier-League
106,Newcastle-United-Stats,Matchweek 31,https://fbref.com/en/matches/66027e20/Newcastle-United-Aston-Villa-June-24-2020-Premier-League
107,Newcastle-United-Stats,Matchweek 32,https://fbref.com/en/matches/92aaad57/Bournemouth-Newcastle-United-July-1-2020-Premier-League
108,Newcastle-United-Stats,Matchweek 33,https://fbref.com/en/matches/3d549d43/Newcastle-United-West-Ham-United-July-5-2020-Premier-League
109,Newcastle-United-Stats,Matchweek 34,https://fbref.com/en/matches/426dcb15/Manchester-City-Newcastle-United-July-8-2020-Premier-League
110,Newcastle-United-Stats,Matchweek 35,https://fbref.com/en/matches/ae59ff28/Watford-Newcastle-United-July-11-2020-Premier-League
111,Newcastle-United-Stats,Matchweek 36,https://fbref.com/en/matches/21cbea56/Newcastle-United-Tottenham-Hotspur-July-15-2020-Premier-League
112,Newcastle-United-Stats,Matchweek 37,https://fbref.com/en/matches/9defdd38/Brighton-and-Hove-Albion-Newcastle-United-July-20-2020-Premier-League
113,Newcastle-United-Stats,Matchweek 38,https://fbref.com/en/matches/b6b1209d/Newcastle-United-Liverpool-July-26-2020-Premier-League
114,Manchester-United-Stats,Matchweek 1,https://fbref.com/en/matches/d0583d0d/Manchester-United-Chelsea-August-11-2019-Premier-League
115,Manchester-United-Stats,Matchweek 2,https://fbref.com/en/matches/d8a7f871/Wolverhampton-Wanderers-Manchester-United-August-19-2019-Premier-League
116,Manchester-United-Stats,Matchweek 3,https://fbref.com/en/matches/7c1c4078/Manchester-United-Crystal-Palace-August-24-2019-Premier-League
117,Manchester-United-Stats,Matchweek 4,https://fbref.com/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League
118,Manchester-United-Stats,Matchweek 5,https://fbref.com/en/matches/6d0266a1/Manchester-United-Leicester-City-September-14-2019-Premier-League
119,Manchester-United-Stats,Matchweek 6,https://fbref.com/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League
120,Manchester-United-Stats,Matchweek 7,https://fbref.com/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League
121,Manchester-United-Stats,Matchweek 8,https://fbref.com/en/matches/e4a80056/Newcastle-United-Manchester-United-October-6-2019-Premier-League
122,Manchester-United-Stats,Matchweek 9,https://fbref.com/en/matches/95c3f0c8/North-West-Derby-Manchester-United-Liverpool-October-20-2019-Premier-League
123,Manchester-United-Stats,Matchweek 10,https://fbref.com/en/matches/a31a1d67/Norwich-City-Manchester-United-October-27-2019-Premier-League
124,Manchester-United-Stats,Matchweek 11,https://fbref.com/en/matches/9e35d172/Bournemouth-Manchester-United-November-2-2019-Premier-League
125,Manchester-United-Stats,Matchweek 12,https://fbref.com/en/matches/014bbabe/Manchester-United-Brighton-and-Hove-Albion-November-10-2019-Premier-League
126,Manchester-United-Stats,Matchweek 13,https://fbref.com/en/matches/a1d9d65f/Sheffield-United-Manchester-United-November-24-2019-Premier-League
127,Manchester-United-Stats,Matchweek 14,https://fbref.com/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League
128,Manchester-United-Stats,Matchweek 15,https://fbref.com/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League
129,Manchester-United-Stats,Matchweek 16,https://fbref.com/en/matches/bf9c0d50/Manchester-Derby-Manchester-City-Manchester-United-December-7-2019-Premier-League
130,Manchester-United-Stats,Matchweek 17,https://fbref.com/en/matches/240ac5ad/Manchester-United-Everton-December-15-2019-Premier-League
131,Manchester-United-Stats,Matchweek 18,https://fbref.com/en/matches/a58df282/Watford-Manchester-United-December-22-2019-Premier-League
132,Manchester-United-Stats,Matchweek 19,https://fbref.com/en/matches/b3d5292f/Manchester-United-Newcastle-United-December-26-2019-Premier-League
133,Manchester-United-Stats,Matchweek 20,https://fbref.com/en/matches/f66bbb03/Burnley-Manchester-United-December-28-2019-Premier-League
134,Manchester-United-Stats,Matchweek 21,https://fbref.com/en/matches/f6b7d570/Arsenal-Manchester-United-January-1-2020-Premier-League
135,Manchester-United-Stats,Matchweek 22,https://fbref.com/en/matches/db192bf5/Manchester-United-Norwich-City-January-11-2020-Premier-League
136,Manchester-United-Stats,Matchweek 23,https://fbref.com/en/matches/d2a888b6/North-West-Derby-Liverpool-Manchester-United-January-19-2020-Premier-League
137,Manchester-United-Stats,Matchweek 24,https://fbref.com/en/matches/709e2aa4/Manchester-United-Burnley-January-22-2020-Premier-League
138,Manchester-United-Stats,Matchweek 25,https://fbref.com/en/matches/88328013/Manchester-United-Wolverhampton-Wanderers-February-1-2020-Premier-League
139,Manchester-United-Stats,Matchweek 26,https://fbref.com/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League
140,Manchester-United-Stats,Matchweek 27,https://fbref.com/en/matches/835d0c36/Manchester-United-Watford-February-23-2020-Premier-League
141,Manchester-United-Stats,Matchweek 28,https://fbref.com/en/matches/ea2c2272/Everton-Manchester-United-March-1-2020-Premier-League
142,Manchester-United-Stats,Matchweek 29,https://fbref.com/en/matches/04416d35/Manchester-Derby-Manchester-United-Manchester-City-March-8-2020-Premier-League
143,Manchester-United-Stats,Matchweek 30,https://fbref.com/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League
144,Manchester-United-Stats,Matchweek 31,https://fbref.com/en/matches/54cdce8b/Manchester-United-Sheffield-United-June-24-2020-Premier-League
145,Manchester-United-Stats,Matchweek 32,https://fbref.com/en/matches/be321c59/Brighton-and-Hove-Albion-Manchester-United-June-30-2020-Premier-League
146,Manchester-United-Stats,Matchweek 33,https://fbref.com/en/matches/8bed0062/Manchester-United-Bournemouth-July-4-2020-Premier-League
147,Manchester-United-Stats,Matchweek 34,https://fbref.com/en/matches/61422f26/Aston-Villa-Manchester-United-July-9-2020-Premier-League
148,Manchester-United-Stats,Matchweek 35,https://fbref.com/en/matches/668c9423/Manchester-United-Southampton-July-13-2020-Premier-League
149,Manchester-United-Stats,Matchweek 36,https://fbref.com/en/matches/69a16f9d/Crystal-Palace-Manchester-United-July-16-2020-Premier-League
150,Manchester-United-Stats,Matchweek 37,https://fbref.com/en/matches/bf25e016/Manchester-United-West-Ham-United-July-22-2020-Premier-League
151,Manchester-United-Stats,Matchweek 38,https://fbref.com/en/matches/3873cc78/Leicester-City-Manchester-United-July-26-2020-Premier-League
152,Chelsea-Stats,Matchweek 1,https://fbref.com/en/matches/d0583d0d/Manchester-United-Chelsea-August-11-2019-Premier-League
153,Chelsea-Stats,Matchweek 2,https://fbref.com/en/matches/aebf58b9/Chelsea-Leicester-City-August-18-2019-Premier-League
154,Chelsea-Stats,Matchweek 3,https://fbref.com/en/matches/4f4fd2d8/Norwich-City-Chelsea-August-24-2019-Premier-League
155,Chelsea-Stats,Matchweek 4,https://fbref.com/en/matches/495db223/Chelsea-Sheffield-United-August-31-2019-Premier-League
156,Chelsea-Stats,Matchweek 5,https://fbref.com/en/matches/0fa0a658/Wolverhampton-Wanderers-Chelsea-September-14-2019-Premier-League
157,Chelsea-Stats,Matchweek 6,https://fbref.com/en/matches/02e3ae79/Chelsea-Liverpool-September-22-2019-Premier-League
158,Chelsea-Stats,Matchweek 7,https://fbref.com/en/matches/1d4b5564/Chelsea-Brighton-and-Hove-Albion-September-28-2019-Premier-League
159,Chelsea-Stats,Matchweek 8,https://fbref.com/en/matches/078b24d4/Southampton-Chelsea-October-6-2019-Premier-League
160,Chelsea-Stats,Matchweek 9,https://fbref.com/en/matches/c17538b0/Chelsea-Newcastle-United-October-19-2019-Premier-League
161,Chelsea-Stats,Matchweek 10,https://fbref.com/en/matches/082dc9ef/Burnley-Chelsea-October-26-2019-Premier-League
162,Chelsea-Stats,Matchweek 11,https://fbref.com/en/matches/0b8b7f66/Watford-Chelsea-November-2-2019-Premier-League
163,Chelsea-Stats,Matchweek 12,https://fbref.com/en/matches/99680077/Chelsea-Crystal-Palace-November-9-2019-Premier-League
164,Chelsea-Stats,Matchweek 13,https://fbref.com/en/matches/d16305c7/Manchester-City-Chelsea-November-23-2019-Premier-League
165,Chelsea-Stats,Matchweek 14,https://fbref.com/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League
166,Chelsea-Stats,Matchweek 15,https://fbref.com/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League
167,Chelsea-Stats,Matchweek 16,https://fbref.com/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League
168,Chelsea-Stats,Matchweek 17,https://fbref.com/en/matches/b75094e0/Chelsea-Bournemouth-December-14-2019-Premier-League
169,Chelsea-Stats,Matchweek 18,https://fbref.com/en/matches/a1a20337/Tottenham-Hotspur-Chelsea-December-22-2019-Premier-League
170,Chelsea-Stats,Matchweek 19,https://fbref.com/en/matches/d9a73d72/Chelsea-Southampton-December-26-2019-Premier-League
171,Chelsea-Stats,Matchweek 20,https://fbref.com/en/matches/850e18c6/North-West-London-Derby-Arsenal-Chelsea-December-29-2019-Premier-League
172,Chelsea-Stats,Matchweek 21,https://fbref.com/en/matches/9b72407a/Brighton-and-Hove-Albion-Chelsea-January-1-2020-Premier-League
173,Chelsea-Stats,Matchweek 22,https://fbref.com/en/matches/17a5a8ef/Chelsea-Burnley-January-11-2020-Premier-League
174,Chelsea-Stats,Matchweek 23,https://fbref.com/en/matches/e5a20f1e/Newcastle-United-Chelsea-January-18-2020-Premier-League
175,Chelsea-Stats,Matchweek 24,https://fbref.com/en/matches/38d058ad/North-West-London-Derby-Chelsea-Arsenal-January-21-2020-Premier-League
176,Chelsea-Stats,Matchweek 25,https://fbref.com/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League
177,Chelsea-Stats,Matchweek 26,https://fbref.com/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League
178,Chelsea-Stats,Matchweek 27,https://fbref.com/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League
179,Chelsea-Stats,Matchweek 28,https://fbref.com/en/matches/57d79762/Bournemouth-Chelsea-February-29-2020-Premier-League
180,Chelsea-Stats,Matchweek 29,https://fbref.com/en/matches/c062bff0/Chelsea-Everton-March-8-2020-Premier-League
181,Chelsea-Stats,Matchweek 30,https://fbref.com/en/matches/827d4651/Aston-Villa-Chelsea-June-21-2020-Premier-League
182,Chelsea-Stats,Matchweek 31,https://fbref.com/en/matches/bc237647/Chelsea-Manchester-City-June-25-2020-Premier-League
183,Chelsea-Stats,Matchweek 32,https://fbref.com/en/matches/5df18070/West-Ham-United-Chelsea-July-1-2020-Premier-League
184,Chelsea-Stats,Matchweek 33,https://fbref.com/en/matches/ee7944f1/Chelsea-Watford-July-4-2020-Premier-League
185,Chelsea-Stats,Matchweek 34,https://fbref.com/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League
186,Chelsea-Stats,Matchweek 35,https://fbref.com/en/matches/3f83499d/Sheffield-United-Chelsea-July-11-2020-Premier-League
187,Chelsea-Stats,Matchweek 36,https://fbref.com/en/matches/88d08b7b/Chelsea-Norwich-City-July-14-2020-Premier-League
188,Chelsea-Stats,Matchweek 37,https://fbref.com/en/matches/a80ba6fe/Liverpool-Chelsea-July-22-2020-Premier-League
189,Chelsea-Stats,Matchweek 38,https://fbref.com/en/matches/9cca4ba0/Chelsea-Wolverhampton-Wanderers-July-26-2020-Premier-League
190,Aston-Villa-Stats,Matchweek 1,https://fbref.com/en/matches/404ee5d3/Tottenham-Hotspur-Aston-Villa-August-10-2019-Premier-League
191,Aston-Villa-Stats,Matchweek 2,https://fbref.com/en/matches/7ad0ed82/Aston-Villa-Bournemouth-August-17-2019-Premier-League
192,Aston-Villa-Stats,Matchweek 3,https://fbref.com/en/matches/3e805eff/Aston-Villa-Everton-August-23-2019-Premier-League
193,Aston-Villa-Stats,Matchweek 4,https://fbref.com/en/matches/230f4fac/Crystal-Palace-Aston-Villa-August-31-2019-Premier-League
194,Aston-Villa-Stats,Matchweek 5,https://fbref.com/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League
195,Aston-Villa-Stats,Matchweek 6,https://fbref.com/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League
196,Aston-Villa-Stats,Matchweek 7,https://fbref.com/en/matches/37a51188/Aston-Villa-Burnley-September-28-2019-Premier-League
197,Aston-Villa-Stats,Matchweek 8,https://fbref.com/en/matches/e50b8e5b/Norwich-City-Aston-Villa-October-5-2019-Premier-League
198,Aston-Villa-Stats,Matchweek 9,https://fbref.com/en/matches/34685c72/Aston-Villa-Brighton-and-Hove-Albion-October-19-2019-Premier-League
199,Aston-Villa-Stats,Matchweek 10,https://fbref.com/en/matches/e0a4db2d/Manchester-City-Aston-Villa-October-26-2019-Premier-League
200,Aston-Villa-Stats,Matchweek 11,https://fbref.com/en/matches/2206646c/Aston-Villa-Liverpool-November-2-2019-Premier-League
201,Aston-Villa-Stats,Matchweek 12,https://fbref.com/en/matches/2794f89d/Wolverhampton-Wanderers-Aston-Villa-November-10-2019-Premier-League
202,Aston-Villa-Stats,Matchweek 13,https://fbref.com/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League
