,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,André Ayew,19.0,gh GHA,"FW,RM",28-104,90,30,35,85.7,478,21,13,17,76.5,13,13,100.0,2,2,100.0,0,0.0,0.0,0,2,0,0,2
1,Sam Clucas,17.0,eng ENG,LM,27-187,55,13,15,86.7,212,39,8,9,88.9,4,4,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1
2,Wayne Routledge,15.0,eng ENG,LM,33-083,35,17,20,85.0,220,39,13,13,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,2
3,Ki Sung-yueng,4.0,kr KOR,CM,29-066,45,9,9,100.0,105,24,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
4,Tom Carroll,14.0,eng ENG,CM,25-307,45,35,38,92.1,708,325,14,15,93.3,15,15,100.0,6,8,75.0,0,0.1,0.3,1,6,3,1,5
5,Andy King,24.0,wls WAL,CM,29-153,90,31,40,77.5,490,123,16,19,84.2,12,14,85.7,2,5,40.0,0,0.0,0.0,0,3,0,0,3
6,Nathan Dyer,12.0,eng ENG,RM,30-122,45,10,16,62.5,139,48,8,10,80.0,1,2,50.0,1,3,33.3,0,0.0,0.0,0,2,1,0,1
7,Tammy Abraham,10.0,eng ENG,"FW,RM",20-180,45,7,11,63.6,82,21,5,7,71.4,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,0
8,Martin Olsson,16.0,se SWE,LB,29-318,90,24,38,63.2,306,112,19,24,79.2,3,7,42.9,1,5,20.0,0,0.1,0.0,1,1,1,1,1
9,Alfie Mawson,6.0,eng ENG,CB,24-071,90,29,35,82.9,622,263,8,8,100.0,15,15,100.0,6,11,54.5,0,0.0,0.1,0,2,0,0,2
10,Federico Fernández,33.0,ar ARG,CB,29-038,90,20,23,87.0,506,304,4,4,100.0,10,12,83.3,6,7,85.7,0,0.0,0.0,0,2,0,0,0
11,Mike van der Hoorn,5.0,nl NED,CB,25-167,90,29,36,80.6,527,155,13,15,86.7,10,11,90.9,5,8,62.5,0,0.0,0.0,0,2,2,1,2
12,Kyle Naughton,26.0,eng ENG,RB,29-134,90,41,57,71.9,801,305,14,16,87.5,22,29,75.9,5,10,50.0,0,0.0,0.0,0,2,0,0,3
13,Łukasz Fabiański,1.0,pl POL,GK,32-347,90,19,33,57.6,581,453,1,1,100.0,10,10,100.0,8,22,36.4,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,314,406,77.3,5777,2232,142,164,86.6,123,141,87.2,43,85,50.6,0,0.1,0.5,2,23,7,3,22
