,num,joueur
0,5,Mike van der Hoorn
1,6,Alfie Mawson
2,12,Nathan Dyer
3,16,Martin Olsson
4,17,Sam Clucas
5,19,André Ayew
6,24,Andy King
7,26,Kyle Naughton
8,33,Federico Fernández
9,,
10,13,Kristoffer Nordfeldt
