,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Pierre-Emerick Aubameyang,14.0,ga GAB,FW,32-142,90,9,18,50.0,136,0,6,7,85.7,3,8,37.5,0,1,0.0,0,0.0,0.0,0,0,0,0,0
1,Alexandre Lacazette,9.0,fr FRA,FW,30-163,68,13,22,59.1,265,70,4,8,50.0,7,10,70.0,2,3,66.7,0,0.1,0.1,1,3,1,0,4
2,Martin Ødegaard,8.0,no NOR,AM,22-325,22,5,11,45.5,100,37,3,6,50.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0,2,0,0,2
3,Emile Smith Rowe,10.0,eng ENG,"LM,LW",21-102,85,22,29,75.9,399,18,7,9,77.8,14,16,87.5,1,4,25.0,0,0.0,0.0,0,1,0,0,1
4,Mohamed Elneny,25.0,eg EGY,DM,29-119,5,6,6,100.0,94,54,3,3,100.0,3,3,100.0,0,0,,0,0.1,0.0,2,1,0,0,1
5,Ainsley Maitland-Niles,15.0,eng ENG,"CM,DM,LW",24-070,90,29,35,82.9,594,170,5,10,50.0,22,22,100.0,2,3,66.7,0,0.2,0.3,1,5,1,0,8
6,Albert Sambi Lokonga,23.0,be BEL,"CM,DM",22-016,90,62,71,87.3,1304,345,12,15,80.0,42,46,91.3,7,8,87.5,0,0.0,0.0,0,7,1,0,12
7,Bukayo Saka,7.0,eng ENG,"RM,RW",20-063,89,26,36,72.2,489,114,9,11,81.8,14,20,70.0,3,4,75.0,0,0.2,0.3,2,2,2,0,4
8,Gabriel Martinelli,35.0,br BRA,RW,20-142,1,2,3,66.7,36,2,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
9,Nuno Tavares,20.0,pt POR,LB,21-285,90,33,45,73.3,635,108,12,14,85.7,18,24,75.0,3,6,50.0,0,0.0,0.4,0,1,0,0,1
10,Gabriel Dos Santos,6.0,br BRA,CB,23-323,90,73,78,93.6,1498,410,15,16,93.8,52,52,100.0,5,8,62.5,0,0.0,0.0,0,5,0,0,4
11,Ben White,4.0,eng ENG,CB,24-030,90,70,81,86.4,1442,598,13,15,86.7,50,53,94.3,7,13,53.8,0,0.0,0.0,0,3,0,0,5
12,Takehiro Tomiyasu,18.0,jp JPN,RB,23-002,90,54,65,83.1,1056,393,14,16,87.5,35,39,89.7,4,8,50.0,0,0.1,0.1,2,5,3,2,12
13,Aaron Ramsdale,32.0,eng ENG,GK,23-177,90,30,36,83.3,675,459,8,8,100.0,17,17,100.0,5,11,45.5,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,434,536,81.0,8723,2778,112,140,80.0,279,312,89.4,40,72,55.6,0,0.5,1.2,8,36,8,2,55
