,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Marcus Rashford,10.0,eng ENG,"FW,LW",23-169,83,39,0,3,5,31,10,39,6,4,66.7,2,33.3,25,193,108,4,3,4,2,2,36,11
1,Donny van de Beek,34.0,nl NED,AM,24-000,7,5,0,0,1,4,1,5,0,0,,0,,2,7,0,0,0,0,0,0,4,1
2,Paul Pogba,6.0,fr FRA,"DM,LW",28-034,90,77,1,11,40,27,2,77,5,4,80.0,1,20.0,44,300,181,3,3,0,1,3,64,9
3,Mason Greenwood,11.0,eng ENG,RW,19-199,90,53,0,5,17,32,10,53,1,1,100.0,0,0.0,29,233,107,6,2,5,0,2,44,9
4,Bruno Fernandes,18.0,pt POR,"AM,LW",26-222,90,78,1,9,24,46,5,78,1,1,100.0,0,0.0,32,146,94,1,2,0,3,1,62,4
5,Fred,17.0,br BRA,DM,28-044,45,38,1,9,20,9,0,38,0,0,,0,,11,30,7,0,0,0,1,0,29,0
6,Edinson Cavani,7.0,uy URU,FW,34-063,45,13,1,2,4,7,2,13,0,0,,0,,7,29,3,0,0,0,1,1,9,3
7,Scott McTominay,39.0,sct SCO,DM,24-131,90,100,0,19,51,30,2,100,1,1,100.0,0,0.0,53,292,195,3,3,0,3,0,89,4
8,Luke Shaw,23.0,eng ENG,LB,25-280,90,69,0,10,30,29,5,69,3,3,100.0,0,0.0,42,229,122,4,0,2,0,0,55,11
9,Harry Maguire,5.0,eng ENG,CB,28-044,90,79,11,37,39,3,1,79,0,0,,0,,40,275,137,0,1,0,0,0,55,0
10,Victor Lindelöf,2.0,se SWE,CB,26-275,90,69,8,44,25,0,0,69,0,0,,0,,37,251,117,0,0,0,1,0,50,0
11,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-143,90,108,6,34,37,37,3,108,1,1,100.0,0,0.0,38,177,84,2,0,1,1,3,68,11
12,Dean Henderson,26.0,eng ENG,GK,24-037,90,21,17,21,0,0,0,21,0,0,,0,,11,103,81,0,0,0,0,0,4,0
13,13 Players,,,,,990,749,46,204,293,255,41,749,18,15,83.3,3,16.7,371,2265,1236,23,14,12,13,12,569,63
