,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Marcus Rashford,10.0,eng ENG,"FW,LW",23-169,83,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,
1,Donny van de Beek,34.0,nl NED,AM,24-000,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
2,Paul Pogba,6.0,fr FRA,"DM,LW",28-034,90,0,0,0,2,3,0,0,1,0,0,0,0,4,3,2,60.0
3,Mason Greenwood,11.0,eng ENG,RW,19-199,90,0,0,0,2,0,1,2,0,0,0,0,0,3,2,0,100.0
4,Bruno Fernandes,18.0,pt POR,"AM,LW",26-222,90,0,0,0,0,1,0,2,0,0,0,0,0,5,1,0,100.0
5,Fred,17.0,br BRA,DM,28-044,45,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,
6,Edinson Cavani,7.0,uy URU,FW,34-063,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
7,Scott McTominay,39.0,sct SCO,DM,24-131,90,0,0,0,2,2,0,2,0,1,0,0,0,3,3,2,60.0
8,Luke Shaw,23.0,eng ENG,LB,25-280,90,0,0,0,1,0,0,10,2,1,0,0,0,3,0,2,0.0
9,Harry Maguire,5.0,eng ENG,CB,28-044,90,0,0,0,0,3,0,0,0,1,0,0,0,6,0,4,0.0
10,Victor Lindelöf,2.0,se SWE,CB,26-275,90,0,0,0,0,0,0,0,1,0,0,0,0,3,1,4,20.0
11,Aaron Wan-Bissaka,29.0,eng ENG,RB,23-143,90,1,0,0,1,0,0,3,0,2,0,0,0,6,2,2,50.0
12,Dean Henderson,26.0,eng ENG,GK,24-037,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
13,13 Players,,,,,990,1,0,0,9,10,2,20,4,9,0,0,0,37,13,16,44.8
