,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Oumar Niasse,29.0,sn SEN,FW,28-350,90,0,0,0,1,0,1,0,1,0,0,0,0,1,5,7,41.7
1,Víctor Camarasa,21.0,es ESP,FW,24-310,82,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,
2,Bobby Reid,14.0,jm JAM,FW,26-060,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,Junior Hoilett,33.0,ca CAN,LM,28-302,90,0,0,0,1,0,0,2,2,2,0,0,0,6,0,1,0.0
4,Joe Ralls,8.0,eng ENG,CM,25-173,90,1,0,0,1,0,0,0,2,2,0,0,0,4,0,0,
5,Aron Gunnarsson,17.0,is ISL,CM,29-346,80,0,0,0,1,0,0,0,1,1,0,0,0,6,1,0,100.0
6,Leandro Bacuna,15.0,cw CUW,CM,27-225,10,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
7,Josh Murphy,11.0,eng ENG,RM,24-038,59,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0.0
8,Nathaniel Mendez-Laing,19.0,gt GUA,RM,26-353,31,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7
9,Joe Bennett,3.0,eng ENG,LB,29-006,90,1,0,0,1,0,0,1,0,0,0,0,0,2,1,1,50.0
10,Bruno Ecuele Manga,5.0,ga GAB,CB,30-261,90,0,0,0,1,0,0,0,0,1,0,0,0,2,2,1,66.7
11,Sean Morrison,4.0,eng ENG,CB,28-085,90,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1,75.0
12,Lee Peltier,2.0,eng ENG,RB,32-113,90,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,
13,Neil Etheridge,1.0,ph PHI,GK,29-055,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
14,14 Players,,,,,990,3,0,0,7,1,1,6,10,11,0,0,0,32,14,13,51.9
