,num,joueur
0,44,Fraser Forster
1,4,Lyanco
2,6,Oriol Romeu
3,8,James Ward-Prowse
4,11,Nathan Redmond
5,15,Romain Perraud
6,18,Armando Broja
7,22,Mohammed Salisu
8,23,Nathan Tella
9,27,Ibrahima Diallo
10,35,Jan Bednarek
