,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Callum Wilson,13.0,eng ENG,FW,25-271,78,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
1,Benik Afobe,9.0,cd COD,FW,24-286,12,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
2,Joshua King,17.0,no NOR,FW,25-314,90,24,23,1,0,0,0,2,0,0,0,0,0,20,0,0
3,Marc Pugh,7.0,eng ENG,LM,30-237,90,60,60,0,0,1,3,5,0,0,0,0,0,39,0,3
4,Harry Arter,8.0,ie IRL,CM,27-332,89,54,50,4,4,0,1,2,0,0,0,0,0,46,0,1
5,Lewis Cook,16.0,eng ENG,CM,20-295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Andrew Surman,6.0,eng ENG,CM,31-097,90,59,54,5,3,0,1,2,0,2,2,0,0,52,0,0
7,Jordon Ibe,33.0,eng ENG,RM,21-352,87,39,36,3,1,0,1,3,0,2,1,0,0,30,0,4
8,Dan Gosling,4.0,eng ENG,RM,27-297,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
9,Charlie Daniels,11.0,eng ENG,LB,31-079,90,80,64,15,2,0,0,4,12,1,0,0,0,57,1,1
10,Nathan Aké,5.0,nl NED,CB,22-280,90,44,41,3,3,0,0,0,0,0,0,0,0,40,0,0
11,Steve Cook,3.0,eng ENG,CB,26-220,90,48,48,0,0,0,1,1,0,0,0,0,0,42,0,0
12,Adam Smith,15.0,eng ENG,RB,26-210,90,71,58,13,4,0,0,3,9,0,0,0,0,62,0,1
13,Asmir Begović,27.0,ba BIH,GK,30-158,90,27,13,14,3,0,0,0,0,0,0,0,0,16,0,0
14,14 Players,,,,,990,522,463,58,20,1,7,22,21,5,3,0,0,415,1,10
