,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Aleksandar Mitrović,9.0,rs SRB,FW,24-021,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
1,André Schürrle,14.0,de GER,LW,27-335,90,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,0,0
2,Luciano Vietto,19.0,ar ARG,"RW,AM",24-306,82,2,1,1,0,1,0,1,0.0,1,1,0,1,0,2,0,0
3,Stefan Johansen,8.0,no NOR,"DM,AM",27-272,8,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
4,Ryan Sessegnon,3.0,eng ENG,"LM,LB",18-142,90,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,6,0
5,Jean Seri,24.0,ci CIV,"CM,DM,AM",27-080,90,2,1,0,2,0,2,3,66.7,1,1,0,1,0,2,0,0
6,Andre-Frank Zambo Anguissa,29.0,cm CMR,"CM,DM",22-325,61,1,0,0,1,0,1,3,33.3,2,2,0,2,3,4,0,0
7,Kevin McDonald,6.0,sct SCO,DM,29-337,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Cyrus Christie,22.0,ie IRL,"RM,RB",26-007,90,2,2,1,1,0,0,1,0.0,1,0,0,0,1,3,0,0
9,Maxime Le Marchand,20.0,fr FRA,CB,28-361,90,2,0,2,0,0,1,1,100.0,0,1,0,1,3,5,6,0
10,Tim Ream,13.0,us USA,CB,31-002,53,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
11,Aboubakar Kamara,47.0,mr MTN,RW,23-214,37,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
12,Denis Odoi,4.0,gh GHA,CB,30-133,90,3,2,1,2,0,1,1,100.0,0,1,0,1,2,5,5,0
13,Marcus Bettinelli,1.0,eng ENG,GK,26-136,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,16,8,6,9,1,6,14,42.9,8,8,0,8,10,26,21,0
