,num,joueur
0,1,Aaron Ramsdale
1,2,George Baldock
2,4,John Fleck
3,6,Chris Basham
4,7,John Lundstram
5,10,Billy Sharp
6,12,John Egan
7,16,Oliver Norwood
8,17,David McGoldrick
9,20,Jayden Bogle
10,22,Ethan Ampadu
