,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Billy Sharp,10.0,eng ENG,FW,34-363,85,3,1,0,2,1,2,2,100.0,0,0,0,0,0,3,0,0
1,Oliver Burke,14.0,sct SCO,FW,23-301,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,David McGoldrick,17.0,ie IRL,"CM,FW",33-065,90,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,2,0
3,John Fleck,4.0,sct SCO,CM,29-162,90,3,2,0,3,0,1,1,100.0,0,0,0,0,1,4,2,0
4,Oliver Norwood,16.0,nir NIR,CM,29-296,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
5,Oliver McBurnie,9.0,sct SCO,FW,24-243,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
6,John Lundstram,7.0,eng ENG,CM,26-350,90,2,1,2,0,0,1,2,50.0,1,1,0,1,0,2,1,0
7,Jayden Bogle,20.0,eng ENG,WB,20-190,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0
8,George Baldock,2.0,gr GRE,WB,27-330,43,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Max Lowe,13.0,eng ENG,WB,23-267,47,2,0,0,0,2,1,1,100.0,0,0,0,0,0,2,2,0
10,Ethan Ampadu,22.0,wls WAL,CB,20-141,90,2,2,2,0,0,1,2,50.0,1,3,1,2,3,5,4,0
11,John Egan,12.0,ie IRL,CB,28-105,90,1,1,0,1,0,0,0,,0,0,0,0,2,3,2,0
12,Chris Basham,6.0,eng ENG,CB,32-197,90,5,2,4,1,0,3,3,100.0,0,1,1,0,2,7,5,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-264,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,20,11,9,8,3,11,13,84.6,2,6,2,4,10,30,23,0
