,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Billy Sharp,10.0,eng ENG,FW,34-363,85,0,0,0,0,2,0,2,0,1,0,0,0,4,3,4,42.9
1,Oliver Burke,14.0,sct SCO,FW,23-301,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
2,David McGoldrick,17.0,ie IRL,"CM,FW",33-065,90,1,0,0,1,1,0,0,0,1,0,0,0,3,2,4,33.3
3,John Fleck,4.0,sct SCO,CM,29-162,90,1,0,0,2,2,0,10,1,2,0,0,0,5,0,3,0.0
4,Oliver Norwood,16.0,nir NIR,CM,29-296,45,0,0,0,1,0,0,2,1,0,0,0,0,1,1,1,50.0
5,Oliver McBurnie,9.0,sct SCO,FW,24-243,45,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,42.9
6,John Lundstram,7.0,eng ENG,CM,26-350,90,0,0,0,1,0,0,5,0,1,0,0,0,5,0,0,
7,Jayden Bogle,20.0,eng ENG,WB,20-190,90,0,0,0,1,2,0,0,1,1,0,0,0,1,4,4,50.0
8,George Baldock,2.0,gr GRE,WB,27-330,43,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,
9,Max Lowe,13.0,eng ENG,WB,23-267,47,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0.0
10,Ethan Ampadu,22.0,wls WAL,CB,20-141,90,0,0,0,0,1,0,0,3,2,0,0,0,5,7,2,77.8
11,John Egan,12.0,ie IRL,CB,28-105,90,0,0,0,1,0,0,0,2,1,0,0,0,12,1,3,25.0
12,Chris Basham,6.0,eng ENG,CB,32-197,90,0,0,0,1,0,0,2,2,2,0,0,0,8,4,0,100.0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-264,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
14,14 Players,,,,,990,2,0,0,11,9,0,27,10,11,0,0,0,51,27,29,48.2
