,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Teemu Pukki,22.0,fi FIN,FW,31-349,90,16,15,1,0,0,0,1,0,0,0,0,0,12,0,1
1,Milot Rashica,17.0,xk KVX,"LW,RB",25-258,90,21,19,2,1,0,1,4,0,1,1,0,0,15,0,0
2,Josh Sargent,24.0,us USA,RW,22-021,61,15,15,0,0,0,0,1,0,0,0,0,0,10,0,1
3,Jon Rowe,46.0,eng ENG,RW,18-317,29,10,9,0,0,0,0,0,0,0,0,0,0,5,1,1
4,Kenny McLean,23.0,sct SCO,"LM,LW",30-064,90,28,27,0,0,0,1,0,0,0,0,0,0,20,1,2
5,Pierre Lees-Melou,20.0,fr FRA,CM,28-292,90,46,42,4,2,0,3,1,1,0,0,0,0,39,0,0
6,Lukas Rupp,7.0,de GER,RM,31-064,45,16,16,0,0,0,0,0,0,0,0,0,0,7,0,2
7,Mathias Normann,16.0,no NOR,"RM,LM",25-289,45,16,16,0,0,0,0,0,0,0,0,0,0,5,0,3
8,Brandon Williams,21.0,eng ENG,LB,21-191,90,56,47,8,3,1,2,1,5,0,0,0,0,41,1,1
9,Ben Gibson,4.0,eng ENG,CB,29-057,90,49,44,5,3,0,0,0,1,0,0,0,0,38,0,1
10,Ozan Kabak,15.0,tr TUR,CB,21-353,90,47,45,2,2,0,2,0,0,0,0,0,0,34,0,0
11,Max Aarons,2.0,eng ENG,RB,22-068,87,63,43,20,2,1,0,0,18,0,0,0,0,43,0,5
12,Billy Gilmour,8.0,sct SCO,RM,20-275,3,9,4,5,1,0,0,2,2,1,0,1,0,6,0,0
13,Tim Krul,1.0,nl NED,GK,33-344,90,41,25,16,5,1,1,0,0,0,0,0,0,38,0,0
14,14 Players,,,,,990,433,367,63,19,3,10,10,27,2,1,1,0,313,3,17
