,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Teemu Pukki,22.0,fi FIN,FW,31-349,90,12,16,75.0,158,45,9,10,90.0,3,3,100.0,0,0,,1,0.4,0.3,1,2,0,0,3
1,Milot Rashica,17.0,xk KVX,"LW,RB",25-258,90,15,21,71.4,308,108,4,5,80.0,8,11,72.7,3,5,60.0,0,0.0,0.0,0,1,1,0,3
2,Josh Sargent,24.0,us USA,RW,22-021,61,10,15,66.7,79,11,7,9,77.8,1,2,50.0,0,0,,0,0.0,0.2,0,0,0,0,0
3,Jon Rowe,46.0,eng ENG,RW,18-317,29,5,10,50.0,50,23,4,6,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
4,Kenny McLean,23.0,sct SCO,"LM,LW",30-064,90,20,28,71.4,324,113,11,14,78.6,7,8,87.5,2,3,66.7,0,0.0,0.0,0,2,0,0,2
5,Pierre Lees-Melou,20.0,fr FRA,CM,28-292,90,39,46,84.8,800,241,17,18,94.4,16,19,84.2,6,7,85.7,0,0.0,0.0,0,4,0,0,4
6,Lukas Rupp,7.0,de GER,RM,31-064,45,7,16,43.8,117,53,4,6,66.7,3,7,42.9,0,1,0.0,0,0.0,0.0,0,0,1,0,2
7,Mathias Normann,16.0,no NOR,"RM,LM",25-289,45,5,16,31.3,58,11,2,4,50.0,1,5,20.0,0,2,0.0,0,0.0,0.0,0,1,1,0,2
8,Brandon Williams,21.0,eng ENG,LB,21-191,90,41,56,73.2,827,428,18,23,78.3,15,18,83.3,8,12,66.7,0,0.1,0.2,2,2,2,1,5
9,Ben Gibson,4.0,eng ENG,CB,29-057,90,38,49,77.6,762,331,15,17,88.2,18,19,94.7,5,12,41.7,0,0.0,0.0,0,3,2,0,2
10,Ozan Kabak,15.0,tr TUR,CB,21-353,90,34,47,72.3,626,203,12,14,85.7,19,24,79.2,2,6,33.3,0,0.0,0.0,0,1,0,0,4
11,Max Aarons,2.0,eng ENG,RB,22-068,87,43,63,68.3,570,300,29,36,80.6,13,17,76.5,1,5,20.0,0,0.0,0.2,1,0,2,0,4
12,Billy Gilmour,8.0,sct SCO,RM,20-275,3,6,9,66.7,108,37,2,4,50.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
13,Tim Krul,1.0,nl NED,GK,33-344,90,38,41,92.7,898,506,12,12,100.0,14,14,100.0,12,15,80.0,0,0.6,0.5,1,0,1,0,1
14,14 Players,,,,,990,313,433,72.3,5685,2410,146,178,82.0,122,151,80.8,40,70,57.1,1,1.1,1.6,5,16,10,1,32
