,num,joueur
0,,Jake Livermore
1,,Shane Long
2,,David Meyler
3,,Ahmed Elmohamady
4,,Curtis Davies
5,,Paul McShane
6,,Tom Huddlestone
7,,Nikica Jelavić
8,,Liam Rosenior
9,,
10,,Eldin Jakupović
