,num,joueur
0,,John Ruddy
1,,Steven Whittaker
2,,Jonny Howson
3,,Russell Martin
4,,Martin Olsson
5,,Leroy Fer
6,,Michael Turner
7,,Robert Snodgrass
8,,Nathan Redmond
9,,Gary Hooper
10,,Bradley Johnson
