,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Peter Crouch,25.0,eng ENG,FW,37-088,64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Darren Fletcher,24.0,sct SCO,RM,34-086,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2,Mame Biram Diouf,18.0,sn SEN,"FW,RM",30-133,90,1,1,0,1,0,0,0,,0,0,0,0,2,3,5,0
3,Moritz Bauer,2.0,at AUT,"LM,RB",26-093,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0
4,Badou Ndiaye,27.0,sn SEN,CM,27-183,90,8,4,4,4,0,4,5,80.0,1,5,2,3,2,10,3,0
5,Joe Allen,4.0,wls WAL,CM,28-045,90,4,2,1,3,0,1,1,100.0,0,1,1,0,4,8,3,0
6,Xherdan Shaqiri,22.0,ch SUI,"FW,RM",26-200,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
7,Erik Pieters,3.0,nl NED,LB,29-264,90,1,1,0,1,0,0,0,,0,6,3,3,1,2,12,0
8,Bruno Martins Indi,15.0,nl NED,CB,26-079,51,1,1,1,0,0,1,2,50.0,1,1,0,1,2,3,1,0
9,Ramadan Sobhi,32.0,eg EGY,LM,21-095,39,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,3,0
10,Ryan Shawcross,17.0,eng ENG,CB,30-206,90,4,1,3,1,0,2,2,100.0,0,1,1,0,2,6,9,0
11,Kurt Zouma,6.0,fr FRA,"RB,CB",23-183,90,1,1,0,1,0,1,1,100.0,0,3,3,0,2,3,9,0
12,Jack Butland,1.0,eng ENG,GK,25-049,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
13,13 Players,,,,,990,22,13,10,12,0,11,14,78.6,3,19,10,9,15,37,50,0
