,num,joueur
0,,Sandro
1,,Jan Vertonghen
2,,Gareth Bale
3,,Clint Dempsey
4,,Tom Huddlestone
5,,Aaron Lennon
6,,William Gallas
7,,Steven Caulker
8,,Kyle Walker
9,,
10,,Hugo Lloris
