,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Raúl Jiménez,9.0,mx MEX,FW,30-101,90,25,22,2,0,1,0,1,0,0,0,0,0,17,1,1
1,Adama Traoré,37.0,es ESP,"LW,LM",25-201,90,29,29,0,0,0,0,2,0,0,0,0,0,20,0,3
2,Francisco Trincão,11.0,pt POR,RW,21-228,85,23,21,1,0,0,0,1,0,1,0,1,0,17,1,2
3,Morgan Gibbs-White,18.0,eng ENG,"RW,RM",21-199,5,6,5,1,0,0,0,1,0,1,1,0,0,4,0,0
4,Fernando Marçal,5.0,br BRA,"LM,LB",32-176,90,56,47,8,1,0,1,5,7,0,0,0,0,44,1,2
5,João Moutinho,28.0,pt POR,CM,34-340,65,38,36,2,1,1,1,0,0,1,0,0,0,33,0,3
6,Leander Dendoncker,32.0,be BEL,CM,26-121,25,10,10,0,0,0,0,0,0,0,0,0,0,9,0,1
7,Rúben Neves,8.0,pt POR,CM,24-154,90,46,43,3,2,0,0,3,0,1,0,1,0,37,0,3
8,Ki-Jana Hoever,2.0,nl NED,"RM,RB",19-208,90,53,38,15,1,0,0,3,14,0,0,0,0,42,0,1
9,Romain Saïss,27.0,ma MAR,CB,31-141,90,64,64,0,0,0,0,0,0,0,0,0,0,55,0,1
10,Conor Coady,16.0,eng ENG,CB,28-170,90,54,52,2,2,0,0,0,0,0,0,0,0,48,0,1
11,Max Kilman,23.0,eng ENG,CB,24-083,89,64,61,2,2,0,3,0,0,0,0,0,0,52,1,1
12,Fábio Silva,17.0,pt POR,"FW,CB",19-026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,José Sá,1.0,pt POR,GK,28-209,90,22,17,5,2,0,0,0,0,0,0,0,0,18,0,0
14,14 Players,,,,,990,490,445,41,11,2,5,16,21,4,1,2,0,396,4,19
