,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Chris Wood,11.0,nz NZL,FW,26-009,80,23,1,1,12,10,3,23,0,0,,0,,15,46,14,1,0,1,3,0,20,5
1,Sam Vokes,9.0,wls WAL,FW,28-056,10,8,1,2,4,2,1,8,0,0,,0,,4,2,0,0,0,0,0,0,5,0
2,Jeff Hendrick,13.0,ie IRL,"FW,CM",25-319,90,43,0,5,27,12,3,43,3,3,100.0,0,0.0,31,177,87,3,0,0,2,2,31,4
3,Scott Arfield,37.0,ca CAN,LM,29-045,90,39,1,5,23,12,4,39,0,0,,0,,21,100,43,3,1,0,0,1,19,1
4,Steven Defour,16.0,be BEL,CM,29-245,67,36,3,8,25,3,0,36,1,1,100.0,0,0.0,20,82,11,0,0,0,0,1,21,0
5,Ashley Barnes,10.0,eng ENG,FW,28-047,23,4,0,0,3,1,0,4,0,0,,0,,4,7,4,0,0,0,1,0,4,1
6,Jack Cork,4.0,eng ENG,CM,28-174,90,54,1,9,41,6,1,54,2,2,100.0,0,0.0,33,178,75,0,1,0,3,1,34,2
7,Jóhann Berg Guðmundsson,17.0,is ISL,RM,27-050,90,34,0,4,14,16,4,34,2,1,50.0,1,50.0,20,164,107,3,2,2,2,2,19,3
8,Charlie Taylor,3.0,eng ENG,LB,24-089,90,43,3,16,19,10,0,43,4,3,75.0,1,25.0,19,130,87,1,0,0,1,0,16,1
9,Ben Mee,6.0,eng ENG,CB,28-086,90,46,7,28,17,3,2,46,1,1,100.0,0,0.0,28,140,47,1,0,0,0,0,22,0
10,James Tarkowski,5.0,eng ENG,CB,25-027,90,51,7,24,25,2,1,51,0,0,,0,,29,117,67,0,0,0,0,1,23,1
11,Phil Bardsley,26.0,sct SCO,RB,32-171,90,63,9,30,29,7,0,63,0,0,,0,,31,95,45,1,1,0,0,1,25,2
12,Nick Pope,29.0,eng ENG,GK,25-241,90,49,38,43,6,0,0,49,0,0,,0,,26,123,93,0,0,0,0,0,17,0
13,13 Players,,,,,990,493,71,175,245,84,19,493,13,11,84.6,2,15.4,281,1361,680,13,5,3,12,9,256,20
