,num,joueur
0,,Ben Watson
1,,Jordi Gómez
2,,Maynor Figueroa
3,,Hugo Rodallega
4,,James McCarthy
5,,Patrick van Aanholt
6,,Gary Caldwell
7,,Franco Di Santo
8,,Adrián López
9,,
10,,Mike Pollitt
