,num,joueur
0,1,Artur Boruc
1,3,Steve Cook
2,4,Dan Gosling
3,5,Nathan Aké
4,6,Andrew Surman
5,15,Adam Smith
6,17,Joshua King
7,19,Junior Stanislas
8,20,David Brooks
9,23,Nathaniel Clyne
10,24,Ryan Fraser
