,num,joueur
0,,Paul Robinson
1,,Christopher Samba
2,,Phil Jones
3,,Brett Emerton
4,,Benjani
5,,David Dunn
6,,Míchel Salgado
7,,Jason Roberts
8,,Martin Olsson
9,,Jermaine Jones
10,,Gaël Givet
