,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Danny Ings,9.0,eng ENG,FW,26-191,90,27,1,1,9,17,2,27,0,0,,0,,19,98,56,1,0,1,3,0,19,7
1,Nathan Redmond,22.0,eng ENG,FW,24-330,90,32,0,1,12,21,2,32,4,2,50.0,2,50.0,19,124,57,4,2,2,3,1,25,9
2,James Ward-Prowse,16.0,eng ENG,"CM,RB,WB",24-090,90,56,3,8,28,21,1,56,0,0,,0,,29,126,70,2,1,0,2,1,32,3
3,Oriol Romeu,14.0,es ESP,"CM,DM",27-128,90,87,3,11,68,8,1,87,0,0,,0,,44,302,205,3,0,0,1,1,56,0
4,Pierre Højbjerg,23.0,dk DEN,"CM,DM",23-178,83,78,0,6,46,27,2,78,2,0,0.0,2,100.0,55,325,150,3,4,0,3,3,65,7
5,Callum Slattery,55.0,eng ENG,DM,19-356,7,7,0,0,5,2,0,7,0,0,,0,,7,37,12,0,1,0,0,0,7,0
6,Matt Targett,33.0,eng ENG,"WB,LB",23-134,90,71,1,6,19,46,3,71,3,0,0.0,3,100.0,37,97,39,0,1,0,2,2,45,23
7,Yan Valery,43.0,tn TUN,WB,19-342,61,38,3,15,15,11,0,38,2,1,50.0,1,50.0,19,126,59,3,2,0,1,3,16,7
8,Stuart Armstrong,17.0,sct SCO,AM,26-306,29,27,0,4,11,12,3,27,1,1,100.0,0,0.0,16,109,32,2,0,0,0,1,21,5
9,Jannik Vestergaard,4.0,dk DEN,CB,26-180,74,66,1,17,44,5,0,66,0,0,,0,,38,310,200,2,0,0,1,0,43,0
10,Mohamed Elyounoussi,11.0,no NOR,AM,24-179,16,7,0,0,1,6,0,7,1,0,0.0,1,100.0,4,46,11,1,0,0,0,0,7,2
11,Jack Stephens,5.0,eng ENG,CB,25-003,90,110,5,31,78,1,0,110,0,0,,0,,74,544,383,1,1,0,2,1,78,0
12,Jan Bednarek,35.0,pl POL,CB,22-293,90,79,12,25,52,2,2,79,0,0,,0,,36,189,96,1,0,0,0,1,41,0
13,Alex McCarthy,1.0,eng ENG,GK,29-058,90,25,20,25,0,0,0,25,0,0,,0,,7,22,21,0,0,0,0,0,8,0
14,14 Players,,,,,990,710,49,150,388,179,16,710,13,4,30.8,9,69.2,404,2455,1391,23,12,3,18,14,463,63
