,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2011-08-13,,Premier League,Matchweek 1,Sat,Away,D,0,0,Newcastle Utd,,"46,894",,4-2-3-1,Peter Walton,https://fbref.com/en/matches/e0a75cb8/Newcastle-United-Arsenal-August-13-2011-Premier-League,
2,2011-08-20,,Premier League,Matchweek 2,Sat,Home,L,0,2,Liverpool,,"60,090",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/671276c8/Arsenal-Liverpool-August-20-2011-Premier-League,
4,2011-08-28,,Premier League,Matchweek 3,Sun,Away,L,2,8,Manchester Utd,,"75,448",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/cffc350c/Manchester-United-Arsenal-August-28-2011-Premier-League,
5,2011-09-10,,Premier League,Matchweek 4,Sat,Home,W,1,0,Swansea City,,"60,087",,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/44819e0b/Arsenal-Swansea-City-September-10-2011-Premier-League,
7,2011-09-17,,Premier League,Matchweek 5,Sat,Away,L,3,4,Blackburn,,"22,637",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/f627ef78/Blackburn-Rovers-Arsenal-September-17-2011-Premier-League,
8,2011-09-24,,Premier League,Matchweek 6,Sat,Home,W,3,0,Bolton,,"59,727",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/d5dc0c49/Arsenal-Bolton-Wanderers-September-24-2011-Premier-League,
10,2011-10-02,,Premier League,Matchweek 7,Sun,Away,L,1,2,Tottenham,,"36,274",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/84fcea0c/North-London-Derby-Tottenham-Hotspur-Arsenal-October-2-2011-Premier-League,
11,2011-10-16,,Premier League,Matchweek 8,Sun,Home,W,2,1,Sunderland,,"60,078",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/cbf5ff16/Arsenal-Sunderland-October-16-2011-Premier-League,
13,2011-10-23,,Premier League,Matchweek 9,Sun,Home,W,3,1,Stoke City,,"59,671",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/d870c352/Arsenal-Stoke-City-October-23-2011-Premier-League,
14,2011-10-29,,Premier League,Matchweek 10,Sat,Away,W,5,3,Chelsea,,"41,801",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/4b62e0c8/North-West-London-Derby-Chelsea-Arsenal-October-29-2011-Premier-League,
