,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
21,2015-12-05,15:00 ,Premier League,Matchweek 15,Sat,Away,D,0,0,Manchester Utd,37,"75,350",Mark Noble,4-1-4-1,Mark Clattenburg,https://fbref.com/en/matches/7c620663/Manchester-United-West-Ham-United-December-5-2015-Premier-League,
22,2015-12-12,15:00 ,Premier League,Matchweek 16,Sat,Home,D,0,0,Stoke City,47,"34,857",Mark Noble,4-1-4-1,Andre Marriner,https://fbref.com/en/matches/6f795733/West-Ham-United-Stoke-City-December-12-2015-Premier-League,
23,2015-12-20,16:00 ,Premier League,Matchweek 17,Sun,Away,D,0,0,Swansea City,27,"20,661",Mark Noble,4-1-4-1,Lee Mason,https://fbref.com/en/matches/4a585414/Swansea-City-West-Ham-United-December-20-2015-Premier-League,
24,2015-12-26,15:00 ,Premier League,Matchweek 18,Sat,Away,D,1,1,Aston Villa,41,"38,193",Mark Noble,4-3-1-2,Mike Dean,https://fbref.com/en/matches/f8236acb/Aston-Villa-West-Ham-United-December-26-2015-Premier-League,
25,2015-12-28,17:30 ,Premier League,Matchweek 19,Mon,Home,W,2,1,Southampton,49,"34,977",Mark Noble,4-3-3,Michael Oliver,https://fbref.com/en/matches/2333c8df/West-Ham-United-Southampton-December-28-2015-Premier-League,
26,2016-01-02,12:45 ,Premier League,Matchweek 20,Sat,Home,W,2,0,Liverpool,36,"34,977",Mark Noble,4-4-2,Robert Madley,https://fbref.com/en/matches/22bd65d5/West-Ham-United-Liverpool-January-2-2016-Premier-League,
28,2016-01-12,19:45 ,Premier League,Matchweek 21,Tue,Away,W,3,1,Bournemouth,51,"11,071",Mark Noble,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/d10464f5/Bournemouth-West-Ham-United-January-12-2016-Premier-League,
29,2016-01-16,15:00 ,Premier League,Matchweek 22,Sat,Away,L,1,2,Newcastle Utd,49,"50,031",Mark Noble,4-3-3,Niel Swarbrick,https://fbref.com/en/matches/d648ab05/Newcastle-United-West-Ham-United-January-16-2016-Premier-League,
30,2016-01-23,17:30 ,Premier League,Matchweek 23,Sat,Home,D,2,2,Manchester City,47,"34,977",Mark Noble,4-3-3,Craig Pawson,https://fbref.com/en/matches/7ec8244a/West-Ham-United-Manchester-City-January-23-2016-Premier-League,
32,2016-02-02,19:45 ,Premier League,Matchweek 24,Tue,Home,W,2,0,Aston Villa,68,"34,914",Mark Noble,4-3-3,Jonathan Moss,https://fbref.com/en/matches/5e42cd8b/West-Ham-United-Aston-Villa-February-2-2016-Premier-League,
33,2016-02-06,17:30 ,Premier League,Matchweek 25,Sat,Away,L,0,1,Southampton,65,"29,161",Mark Noble,3-4-1-2,Mark Clattenburg,https://fbref.com/en/matches/031afa26/Southampton-West-Ham-United-February-6-2016-Premier-League,
35,2016-02-13,15:00 ,Premier League,Matchweek 26,Sat,Away,D,2,2,Norwich City,52,"27,101",Mark Noble,4-3-3,Mike Jones,https://fbref.com/en/matches/a81b425a/Norwich-City-West-Ham-United-February-13-2016-Premier-League,
37,2016-02-27,12:45 ,Premier League,Matchweek 27,Sat,Home,W,1,0,Sunderland,53,"34,946",Mark Noble,4-3-3,Mike Dean,https://fbref.com/en/matches/74ebaee1/West-Ham-United-Sunderland-February-27-2016-Premier-League,
38,2016-03-02,19:45 ,Premier League,Matchweek 28,Wed,Home,W,1,0,Tottenham,35,"34,977",Mark Noble,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/3d00ba5d/West-Ham-United-Tottenham-Hotspur-March-2-2016-Premier-League,
39,2016-03-05,15:00 ,Premier League,Matchweek 29,Sat,Away,W,3,2,Everton,58,"39,000",Mark Noble,3-4-3,Anthony Taylor,https://fbref.com/en/matches/9a744c2b/Everton-West-Ham-United-March-5-2016-Premier-League,
41,2016-03-19,15:00 ,Premier League,Matchweek 31,Sat,Away,D,2,2,Chelsea,41,"41,623",Mark Noble,4-1-4-1,Robert Madley,https://fbref.com/en/matches/58a0e3a5/Chelsea-West-Ham-United-March-19-2016-Premier-League,
42,2016-04-02,15:00 ,Premier League,Matchweek 32,Sat,Home,D,2,2,Crystal Palace,67,"34,857",Mark Noble,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/9c5d2c88/West-Ham-United-Crystal-Palace-April-2-2016-Premier-League,
43,2016-04-09,12:45 ,Premier League,Matchweek 33,Sat,Home,D,3,3,Arsenal,39,"34,977",Mark Noble,3-4-3,Craig Pawson,https://fbref.com/en/matches/0f990ff0/West-Ham-United-Arsenal-April-9-2016-Premier-League,
45,2016-04-17,13:30 ,Premier League,Matchweek 34,Sun,Away,D,2,2,Leicester City,57,"32,104",Mark Noble,4-3-3,Jonathan Moss,https://fbref.com/en/matches/c3846b41/Leicester-City-West-Ham-United-April-17-2016-Premier-League,
46,2016-04-20,19:45 ,Premier League,Matchweek 30,Wed,Home,W,3,1,Watford,46,"34,857",Mark Noble,4-3-3,Mike Dean,https://fbref.com/en/matches/b8861dcc/West-Ham-United-Watford-April-20-2016-Premier-League,
47,2016-04-30,15:00 ,Premier League,Matchweek 36,Sat,Away,W,3,0,West Brom,59,"25,031",Mark Noble,4-4-2,Lee Mason,https://fbref.com/en/matches/632fda2d/West-Bromwich-Albion-West-Ham-United-April-30-2016-Premier-League,
48,2016-05-07,15:00 ,Premier League,Matchweek 37,Sat,Home,L,1,4,Swansea City,52,"34,907",Mark Noble,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/862e2e4b/West-Ham-United-Swansea-City-May-7-2016-Premier-League,
49,2016-05-10,20:30 ,Premier League,Matchweek 35,Tue,Home,W,3,2,Manchester Utd,41,"34,602",Mark Noble,4-1-4-1,Mike Dean,https://fbref.com/en/matches/e0cd22b9/West-Ham-United-Manchester-United-May-10-2016-Premier-League,
50,2016-05-15,15:00 ,Premier League,Matchweek 38,Sun,Away,L,1,2,Stoke City,53,"27,721",Mark Noble,4-1-4-1,Mike Jones,https://fbref.com/en/matches/c2771d49/Stoke-City-West-Ham-United-May-15-2016-Premier-League,
