,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Che Adams,10.0,sct SCO,FW,25-193,90,1,0,1,0,0,0,3,0.0,3,1,0,1,2,3,1,0
1,Armando Broja,18.0,al ALB,FW,20-134,90,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0
2,Stuart Armstrong,17.0,sct SCO,"LM,RM",29-298,81,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,4,0
3,Ibrahima Diallo,27.0,fr FRA,RM,22-320,9,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
4,Oriol Romeu,6.0,es ESP,CM,30-120,90,1,1,0,1,0,0,1,0.0,1,2,0,2,1,2,1,0
5,James Ward-Prowse,8.0,eng ENG,CM,27-082,90,2,2,1,0,1,2,4,50.0,2,2,1,1,1,3,5,0
6,Nathan Redmond,11.0,eng ENG,RM,27-322,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
7,Mohamed Elyounoussi,24.0,no NOR,"LM,RM",27-171,45,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,1,0
8,Romain Perraud,15.0,fr FRA,LB,24-122,90,2,2,2,0,0,0,3,0.0,3,1,0,1,1,3,2,0
9,Mohammed Salisu,22.0,gh GHA,CB,22-280,90,7,5,7,0,0,4,4,100.0,0,4,3,1,4,11,15,0
10,Jan Bednarek,35.0,pl POL,CB,25-285,70,2,2,1,1,0,2,2,100.0,0,3,2,1,0,2,6,0
11,Lyanco,4.0,br BRA,CB,24-355,20,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,1,0
12,Kyle Walker-Peters,2.0,eng ENG,RB,24-284,90,2,0,1,1,0,2,2,100.0,0,1,0,1,0,2,2,0
13,Fraser Forster,44.0,eng ENG,GK,33-311,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,990,20,14,14,5,1,12,27,44.4,15,17,7,10,12,32,42,0
