,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Wilfried Zaha,11.0,ci CIV,"FW,LW",25-162,90,0,0,0,0,0,0,1,0,35,1,0,0,0.0,0.0,0.0,1,0,14,18,77.8,1,30,2,10,7
1,Andros Townsend,10.0,eng ENG,"FW,RW",26-279,90,0,0,0,0,0,0,0,0,35,1,0,2,0.0,0.0,0.1,2,0,16,24,66.7,2,24,3,1,0
2,Ruben Loftus-Cheek,8.0,eng ENG,LM,22-088,90,0,0,0,0,1,0,1,0,55,2,1,0,0.0,0.0,0.0,1,0,30,42,71.4,1,38,2,9,5
3,Yohan Cabaye,7.0,fr FRA,"CM,RM",32-097,90,0,0,0,0,1,0,0,0,54,3,1,3,0.0,0.0,0.0,3,0,31,40,77.5,3,24,0,1,1
4,Luka Milivojević,4.0,rs SRB,CM,27-014,90,0,0,0,0,1,0,0,0,58,1,2,0,0.1,0.1,0.0,3,0,38,48,79.2,4,32,1,1,1
5,James McArthur,18.0,sct SCO,RM,30-196,80,0,0,0,0,0,0,0,0,40,3,2,2,0.0,0.0,0.0,0,0,19,27,70.4,3,21,1,1,0
6,Christian Benteke,17.0,be BEL,FW,27-139,10,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0
7,Patrick van Aanholt,3.0,nl NED,LB,27-235,90,0,0,0,0,1,0,1,0,50,1,0,0,0.0,0.0,0.0,2,0,33,44,75.0,1,27,0,2,2
8,Mamadou Sakho,12.0,fr FRA,CB,28-067,90,0,0,0,0,0,0,0,0,50,2,2,1,0.0,0.0,0.0,0,0,32,37,86.5,2,18,0,0,0
9,James Tomkins,5.0,eng ENG,CB,29-023,90,0,0,0,0,2,1,1,0,52,2,1,1,0.1,0.1,0.0,0,0,15,26,57.7,3,13,0,1,1
10,Joel Ward,2.0,eng ENG,RB,28-174,90,0,0,0,0,0,0,1,0,45,0,2,0,0.0,0.0,0.0,0,0,19,31,61.3,4,16,0,0,0
11,Wayne Hennessey,13.0,wls WAL,GK,31-087,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,12,33,36.4,0,12,0,0,0
12,12 Players,,,,,990,0,0,0,0,6,1,5,0,515,16,11,9,0.3,0.3,0.1,12,0,261,373,70.0,24,258,9,26,17
