,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2013-08-17,,Premier League,Matchweek 1,Sat,Home,L,0,1,Fulham,,"43,905",,4-4-1-1,Neil Swarbrick,https://fbref.com/en/matches/db2e1d60/Sunderland-Fulham-August-17-2013-Premier-League,
1,2013-08-24,,Premier League,Matchweek 2,Sat,Away,D,1,1,Southampton,,"29,596",,4-4-1-1,Lee Mason,https://fbref.com/en/matches/e67f252a/Southampton-Sunderland-August-24-2013-Premier-League,
2,2013-08-31,,Premier League,Matchweek 3,Sat,Away,L,1,3,Crystal Palace,,"22,671",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/62acbb63/Crystal-Palace-Sunderland-August-31-2013-Premier-League,
3,2013-09-14,,Premier League,Matchweek 4,Sat,Home,L,1,3,Arsenal,,"39,055",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/7eae688d/Sunderland-Arsenal-September-14-2013-Premier-League,
4,2013-09-21,,Premier League,Matchweek 5,Sat,Away,L,0,3,West Brom,,"24,595",,4-4-2,Phil Dowd,https://fbref.com/en/matches/40aac645/West-Bromwich-Albion-Sunderland-September-21-2013-Premier-League,
5,2013-09-29,,Premier League,Matchweek 6,Sun,Home,L,1,3,Liverpool,,"41,415",,4-3-3,Howard Webb,https://fbref.com/en/matches/c878c6bd/Sunderland-Liverpool-September-29-2013-Premier-League,
6,2013-10-05,,Premier League,Matchweek 7,Sat,Home,L,1,2,Manchester Utd,,"45,426",,4-3-3,Chris Foy,https://fbref.com/en/matches/b5b26c53/Sunderland-Manchester-United-October-5-2013-Premier-League,
7,2013-10-19,,Premier League,Matchweek 8,Sat,Away,L,0,4,Swansea City,,"20,245",,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/64c11da4/Swansea-City-Sunderland-October-19-2013-Premier-League,
8,2013-10-27,,Premier League,Matchweek 9,Sun,Home,W,2,1,Newcastle Utd,,"46,313",,4-4-2,Lee Probert,https://fbref.com/en/matches/07dfb25c/Sunderland-Newcastle-United-October-27-2013-Premier-League,
9,2013-11-02,,Premier League,Matchweek 10,Sat,Away,L,0,1,Hull City,,"24,677",,4-4-2,Andre Marriner,https://fbref.com/en/matches/b1a62242/Hull-City-Sunderland-November-2-2013-Premier-League,
10,2013-11-10,,Premier League,Matchweek 11,Sun,Home,W,1,0,Manchester City,,"40,137",,4-1-4-1,Mike Dean,https://fbref.com/en/matches/3137dbe5/Sunderland-Manchester-City-November-10-2013-Premier-League,
11,2013-11-23,,Premier League,Matchweek 12,Sat,Away,L,0,2,Stoke City,,"26,007",,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/6b8459d5/Stoke-City-Sunderland-November-23-2013-Premier-League,
12,2013-11-30,,Premier League,Matchweek 13,Sat,Away,D,0,0,Aston Villa,,"33,036",,4-1-4-1,Neil Swarbrick,https://fbref.com/en/matches/fca386cf/Aston-Villa-Sunderland-November-30-2013-Premier-League,
13,2013-12-04,,Premier League,Matchweek 14,Wed,Home,L,3,4,Chelsea,,"40,652",,4-1-4-1,Phil Dowd,https://fbref.com/en/matches/b9f68932/Sunderland-Chelsea-December-4-2013-Premier-League,
14,2013-12-07,,Premier League,Matchweek 15,Sat,Home,L,1,2,Tottenham,,"37,963",,4-4-2,Lee Mason,https://fbref.com/en/matches/e7a7f2cf/Sunderland-Tottenham-Hotspur-December-7-2013-Premier-League,
15,2013-12-14,,Premier League,Matchweek 16,Sat,Away,D,0,0,West Ham,,"31,843",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/a41e9d4b/West-Ham-United-Sunderland-December-14-2013-Premier-League,
16,2013-12-21,,Premier League,Matchweek 17,Sat,Home,D,0,0,Norwich City,,"37,778",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/a3dba4fe/Sunderland-Norwich-City-December-21-2013-Premier-League,
17,2013-12-26,,Premier League,Matchweek 18,Thu,Away,W,1,0,Everton,,"39,193",,4-1-4-1,Lee Probert,https://fbref.com/en/matches/ee1e6301/Everton-Sunderland-December-26-2013-Premier-League,
18,2013-12-28,,Premier League,Matchweek 19,Sat,Away,D,2,2,Cardiff City,,"27,247",,4-1-4-1,Chris Foy,https://fbref.com/en/matches/3c13ab9c/Cardiff-City-Sunderland-December-28-2013-Premier-League,
19,2014-01-01,,Premier League,Matchweek 20,Wed,Home,L,0,1,Aston Villa,,"39,757",,4-3-3,Mike Jones,https://fbref.com/en/matches/4a713838/Sunderland-Aston-Villa-January-1-2014-Premier-League,
20,2014-01-11,,Premier League,Matchweek 21,Sat,Away,W,4,1,Fulham,,"25,564",,4-3-3,Mike Dean,https://fbref.com/en/matches/fcc934a5/Fulham-Sunderland-January-11-2014-Premier-League,
