,num,joueur
0,7,Alexis Sánchez
1,11,Mesut Özil
2,14,Theo Walcott
3,17,Alex Iwobi
4,18,Nacho Monreal
5,19,Santi Cazorla
6,20,Shkodran Mustafi
7,24,Héctor Bellerín
8,29,Granit Xhaka
9,,
10,13,David Ospina
