,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Gianluca Scamacca,7.0,it ITA,FW,23-291,90,16,1,1,7,8,2,16,0,0,,0,,6,37,4,0,0,0,0,1,12,3
1,Jarrod Bowen,20.0,eng ENG,"FW,RM",25-303,90,35,2,4,19,13,4,34,3,0,0.0,2,66.7,21,230,35,1,0,1,1,0,23,8
2,Pablo Fornals,8.0,es ESP,LM,26-239,60,36,0,4,19,14,1,36,2,2,100.0,0,0.0,21,95,52,1,1,1,1,0,31,5
3,Saïd Benrahma,22.0,dz ALG,LM,27-070,30,15,0,1,7,7,2,15,1,1,100.0,0,0.0,9,47,22,1,0,1,2,1,12,5
4,Tomáš Souček,28.0,cz CZE,CM,27-234,90,56,2,19,30,7,1,56,2,1,50.0,0,0.0,22,53,14,0,0,0,2,0,33,0
5,Declan Rice,41.0,eng ENG,CM,23-278,90,90,5,23,58,11,0,90,1,1,100.0,0,0.0,49,269,169,1,1,0,0,1,63,2
6,Flynn Downes,12.0,eng ENG,RM,23-272,73,29,2,4,18,7,1,29,0,0,,0,,14,42,12,0,0,0,1,2,16,4
7,Michail Antonio,9.0,jm JAM,FW,32-205,17,9,1,3,2,5,0,9,1,0,0.0,1,100.0,3,27,21,1,1,0,0,2,4,1
8,Aaron Cresswell,3.0,eng ENG,LB,32-308,90,95,4,34,39,23,0,95,1,1,100.0,0,0.0,45,221,57,0,2,0,1,0,63,5
9,Thilo Kehrer,24.0,de GER,CB,26-028,90,83,12,48,32,3,2,83,0,0,,0,,57,171,96,0,0,0,2,1,63,1
10,Kurt Zouma,4.0,fr FRA,CB,27-357,90,53,14,38,15,0,0,53,0,0,,0,,32,70,29,0,0,0,0,0,41,0
11,Ben Johnson,2.0,eng ENG,RB,22-268,90,90,4,37,39,16,0,90,6,3,50.0,1,16.7,44,226,83,3,2,0,4,1,59,0
12,Łukasz Fabiański,1.0,pl POL,GK,37-184,90,40,36,40,0,0,0,40,0,0,,0,,21,114,81,0,0,0,0,0,17,0
13,13 Players,,,,,990,647,83,256,285,114,13,646,17,9,52.9,4,23.5,344,1602,675,8,7,3,14,9,437,34
