,num,joueur
0,,Alex McCarthy
1,,Danny Guthrie
2,,Ian Harte
3,,Pavel Pogrebnyak
4,,Kaspars Gorkšs
5,,Jem Karacan
6,,Garath McCleary
7,,Mikele Leigertwood
8,,Chris Gunter
9,,Jobi McAnuff
10,,Alex Pearce
