,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Michail Antonio,9.0,jm JAM,FW,31-153,90,30,30,0,0,0,0,4,0,0,0,0,0,16,0,5
1,Saïd Benrahma,22.0,dz ALG,"AM,LW",26-018,90,31,29,2,0,1,0,0,0,0,0,0,0,27,0,0
2,Jarrod Bowen,20.0,eng ENG,RW,24-251,78,17,13,4,1,1,0,6,0,3,3,0,0,12,0,1
3,Manuel Lanzini,10.0,ar ARG,RW,28-194,12,7,7,0,0,0,1,0,0,0,0,0,0,6,0,1
4,Pablo Fornals,8.0,es ESP,"LW,AM",25-187,86,39,38,1,0,0,0,2,0,0,0,0,0,27,0,0
5,Andriy Yarmolenko,7.0,ua UKR,LW,31-309,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
6,Declan Rice,41.0,eng ENG,DM,22-226,90,58,58,0,0,0,1,0,0,0,0,0,0,53,0,1
7,Tomáš Souček,28.0,cz CZE,DM,26-182,90,32,30,2,1,0,1,0,1,0,0,0,0,29,0,0
8,Aaron Cresswell,3.0,eng ENG,LB,31-256,90,65,48,17,1,0,0,4,14,2,0,2,0,45,0,2
9,Angelo Ogbonna,21.0,it ITA,CB,33-097,90,37,36,1,1,0,0,0,0,0,0,0,0,31,0,0
10,Craig Dawson,15.0,eng ENG,CB,31-114,90,31,31,0,0,0,0,0,0,0,0,0,0,29,0,1
11,Vladimír Coufal,5.0,cz CZE,RB,29-006,90,74,53,20,3,0,0,12,17,0,0,0,0,44,1,4
12,Łukasz Fabiański,1.0,pl POL,GK,36-132,90,17,9,8,2,0,0,0,0,0,0,0,0,10,0,0
13,13 Players,,,,,990,440,384,55,9,2,3,28,32,5,3,2,0,331,1,15
