,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Michail Antonio,30.0,jm JAM,FW,30-351,90,0,0,0,1,1,1,2,0,0,0,0,0,2,4,6,40.0
1,Jarrod Bowen,20.0,eng ENG,"FW,RM,LM",24-084,90,0,0,0,0,3,1,4,2,0,0,0,0,5,1,1,50.0
2,Ben Johnson,31.0,eng ENG,"LW,RM",21-049,61,0,0,0,0,0,0,2,0,0,0,0,0,4,2,1,66.7
3,Saïd Benrahma,9.0,dz ALG,LM,25-216,29,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,
4,Vladimír Coufal,5.0,cz CZE,"RB,RW",28-204,90,0,0,0,0,2,0,4,0,1,0,0,0,8,1,0,100.0
5,Tomáš Souček,28.0,cz CZE,CM,26-015,90,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,100.0
6,Mark Noble,16.0,eng ENG,CM,33-310,61,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,
7,Manuel Lanzini,10.0,ar ARG,CM,28-027,29,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,
8,Declan Rice,41.0,eng ENG,DM,22-059,90,0,0,0,0,0,0,1,2,3,0,0,0,7,1,0,100.0
9,Aaron Cresswell,3.0,eng ENG,"LB,CB",31-089,90,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,
10,Craig Dawson,15.0,eng ENG,CB,30-312,90,0,0,0,0,0,0,0,1,1,0,0,1,5,3,2,60.0
11,Issa Diop,23.0,fr FRA,CB,24-064,90,0,0,0,0,2,0,0,4,1,0,0,0,4,1,0,100.0
12,Łukasz Fabiański,1.0,pl POL,GK,35-330,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13,13 Players,,,,,990,0,0,0,2,12,2,19,10,7,0,0,1,55,18,10,64.3
